Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,170/158,86/74,73/74,8/8,-,3/2
2024,29/21,22/14,7/7,-,-,-
2023,32/25,15/11,12/11,2/1,-,3/2
2022,18/21,8/9,8/10,2/2,-,-
2021,21/19,5/5,16/14,-,-,-
2020,2/4,-,2/4,-,-,-
2019,21/23,11/12,9/10,1/1,-,-
2018,30/25,17/14,11/8,2/3,-,-
2017,9/11,0/1,8/9,1/1,-,-
2016,0/1,-,0/1,-,-,-
2015,3/1,3/1,-,-,-,-
2013,3/4,3/4,-,-,-,-
2012,1/2,1/2,-,-,-,-
2010,1/1,1/1,-,-,-,-
