Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,35/34,3/2,28/26,4/6,-,-
2024,10/7,-,7/5,3/2,-,-
2023,8/12,3/2,5/8,0/2,-,-
2022,17/13,-,16/11,1/2,-,-
2021,0/2,-,0/2,-,-,-
