Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,259/174,76/47,89/70,55/34,27/16,12/7
2024,6/7,-,5/5,1/2,-,-
2023,10/15,3/7,3/4,3/2,1/2,-
2022,31/23,1/5,9/9,20/7,-,1/2
2021,42/23,16/8,17/9,5/4,4/2,-
2020,13/5,5/0,0/1,8/4,-,-
2019,1/4,-,-,0/3,-,1/1
2018,2/4,0/1,1/1,-,1/2,-
2017,24/19,3/4,10/9,1/1,8/4,2/1
2016,35/27,9/7,18/13,3/2,3/3,2/2
2015,26/18,6/4,12/12,-,5/1,3/1
2014,29/16,5/3,11/6,8/5,5/2,-
2013,30/9,18/4,3/1,6/4,-,3/0
2012,10/4,10/4,-,-,-,-
