Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,179/138,89/60,51/35,39/42,0/1,-
2024,21/15,12/8,8/5,1/1,0/1,-
2023,39/22,27/15,11/5,1/2,-,-
2022,31/25,19/13,9/5,3/7,-,-
2021,34/28,19/14,1/3,14/11,-,-
2020,8/15,1/2,2/7,5/6,-,-
2019,31/20,10/5,12/5,9/10,-,-
2018,14/12,1/3,8/5,5/4,-,-
2017,1/1,-,-,1/1,-,-
