Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  St. Tropez (France),hard,header
21.08. 20:35,Hong S. C.,1,6,3,5,,,4,3,63%,68% (41/60),44% (16/36),64% (7/11),28% (15/54),51% (23/45),43% (3/7),5,59% (57/96),38% (38/99),49% (95/195),3,73% (11/15),19% (3/16),45% (14/31),"['4', '3']",[],"['1', '1', '3', '1']",[],[],1.90
20.08. 00:50,Jacquet K.,2,6,7,,,,5,3,46%,85% (23/27),53% (17/32),67% (2/3),32% (15/47),68% (21/31),40% (4/10),5,68% (40/59),46% (36/78),55% (76/137),4,90% (9/10),40% (4/10),65% (13/20),"['3', '1', '6', '2']","['5', '5', '7', '5']",[],[],[],1.36
20.08. 00:50,van Rijthoven T.,0,2,5,,,,9,4,60%,68% (32/47),32% (10/31),60% (6/10),15% (4/27),47% (15/32),33% (1/3),5,54% (42/78),32% (19/59),45% (61/137),3,60% (6/10),10% (1/10),35% (7/20),[],"['2', '1']",[],[],[],3.08
CHALLENGER MEN - SINGLES :  Cary (USA),hard,header
13.08. 21:50,Jacquet K.,1,6,3,2,,,4,4,60%,69% (34/49),38% (12/32),55% (6/11),26% (10/38),43% (16/37),43% (3/7),9,57% (46/81),35% (26/75),46% (72/156),4,62% (8/13),23% (3/13),42% (11/26),"['1', '1', '3', '1']","['2', '3']",[],[],[],2.08
13.08. 21:50,Virtanen O.,2,3,6,6,,,7,5,51%,74% (28/38),57% (21/37),57% (4/7),31% (15/49),63% (20/32),45% (5/11),6,65% (49/75),43% (35/81),54% (84/156),5,77% (10/13),38% (5/13),58% (15/26),"['1', '0']","['3', '1', '4', '2']","['3', '2', '5', '2']",[],[],1.71
12.08. 23:15,Jacquet K.,2,4,6,6,,,4,3,51%,76% (34/45),56% (24/43),75% (3/4),28% (11/40),46% (13/28),75% (3/4),8,66% (58/88),35% (24/68),53% (82/156),3,93% (13/14),23% (3/13),59% (16/27),[],"['4', '2']","['2', '1', '5', '2']",[],[],2.02
12.08. 23:15,Nava E.,1,6,3,2,,,8,3,59%,73% (29/40),54% (15/28),25% (1/4),24% (11/45),44% (19/43),25% (1/4),10,65% (44/68),34% (30/88),47% (74/156),3,77% (10/13),7% (1/14),41% (11/27),"['4', '3']",[],[],[],[],1.74
CHALLENGER MEN - SINGLES :  Cary (USA) - Qualification,hard,header
11.08. 21:30,Jacquet K.,2,6,6,,,,4,1,51%,78% (21/27),62% (16/26),67% (2/3),56% (15/27),42% (8/19),50% (4/8),8,73% (37/51),50% (23/46),62% (60/97),3,89% (8/9),44% (4/9),67% (12/18),"['2', '0', '3', '1']","['3', '2', '6', '3']",[],[],[],2.53
11.08. 21:30,Albot R.,0,3,3,,,,0,1,59%,44% (12/27),58% (11/19),50% (4/8),19% (5/27),38% (10/26),33% (1/3),6,50% (23/46),27% (14/51),38% (37/97),1,56% (5/9),11% (1/9),33% (6/18),"['1', '2']",[],[],[],[],1.49
10.08. 22:00,Jacquet K.,2,6,6,,,,2,4,46%,74% (20/27),50% (16/32),75% (6/8),41% (16/39),68% (17/25),42% (5/12),6,61% (36/59),52% (33/64),56% (69/123),4,78% (7/9),56% (5/9),67% (12/18),"['3', '1', '4', '2', '5', '3']","['1', '0', '6', '3']",[],[],[],2.43
10.08. 22:00,Grenier H.,0,3,3,,,,7,6,61%,59% (23/39),32% (8/25),58% (7/12),26% (7/27),50% (16/32),25% (2/8),5,48% (31/64),39% (23/59),44% (54/123),1,44% (4/9),22% (2/9),33% (6/18),"['2', '3', '3', '4']",[],[],[],[],1.47
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
01.08. 22:05,Jacquet K.,0,3,3,,,,0,2,64%,69% (22/32),50% (9/18),50% (3/6),11% (3/28),45% (10/22),0% (0/1),6,62% (31/50),26% (13/50),44% (44/100),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.66
01.08. 22:05,Gigante M.,2,6,6,,,,2,3,56%,89% (25/28),55% (12/22),100% (1/1),31% (10/32),50% (9/18),50% (3/6),5,74% (37/50),38% (19/50),56% (56/100),3,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '6', '3']","['3', '1']",[],[],[],2.16
30.07. 17:30,Jacquet K.,2,6,6,,,,4,3,48%,79% (22/28),53% (16/30),50% (1/2),42% (14/33),57% (12/21),40% (4/10),7,66% (38/58),48% (26/54),57% (64/112),3,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '2']","['1', '0', '5', '2']",[],[],[],1.62
30.07. 17:30,Gaubas V.,0,3,2,,,,3,3,61%,58% (19/33),43% (9/21),60% (6/10),21% (6/28),47% (14/30),50% (1/2),6,52% (28/54),34% (20/58),43% (48/112),2,50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],2.23
CHALLENGER MEN - SINGLES :  Verona (Italy),clay,header
23.07. 17:20,Jacquet K.,0,2,6^2,,,,3,1,60%,49% (19/39),50% (13/26),56% (5/9),37% (20/54),38% (6/16),33% (2/6),5,49% (32/65),37% (26/70),43% (58/135),3,60% (6/10),20% (2/10),40% (8/20),[],"['2', '4', '5', '5']",[],[],[],1.64
23.07. 17:20,Guillen Meza A.,2,6,7^7,,,,0,3,77%,63% (34/54),63% (10/16),67% (4/6),51% (20/39),50% (13/26),44% (4/9),10,63% (44/70),51% (33/65),57% (77/135),4,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '4', '1']","['2', '1', '4', '1']",[],[],[],2.20
CHALLENGER MEN - SINGLES :  Salzburg (Austria),clay,header
14.07. 15:40,Jacquet K.,0,4,2,,,,3,3,55%,53% (16/30),48% (12/25),33% (2/6),19% (6/32),45% (10/22),50% (1/2),5,51% (28/55),30% (16/54),40% (44/109),1,56% (5/9),11% (1/9),33% (6/18),[],"['2', '4']",[],[],[],2.26
14.07. 15:40,Ritschard A.,2,6,6,,,,3,2,59%,81% (26/32),55% (12/22),50% (1/2),47% (14/30),52% (13/25),67% (4/6),9,70% (38/54),49% (27/55),60% (65/109),5,89% (8/9),44% (4/9),67% (12/18),"['5', '4']","['1', '0', '4', '1', '5', '2']",[],[],[],1.60
13.07. 17:25,Jacquet K.,2,6,6,,,,6,4,48%,85% (34/40),47% (20/43),100% (6/6),24% (8/34),48% (10/21),33% (2/6),7,65% (54/83),33% (18/55),52% (72/138),3,100% (10/10),22% (2/9),63% (12/19),"['3', '1']","['4', '3']",[],[],[],3.51
13.07. 17:25,Monteiro T.,0,3,4,,,,7,3,62%,76% (26/34),52% (11/21),67% (4/6),15% (6/40),53% (23/43),0% (0/6),6,67% (37/55),35% (29/83),48% (66/138),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.27
12.07. 21:10,Jacquet K.,2,2,6,6,,,5,7,52%,59% (29/49),59% (27/46),60% (6/10),31% (12/39),52% (14/27),80% (4/5),9,59% (56/95),39% (26/66),51% (82/161),4,71% (10/14),31% (4/13),52% (14/27),[],"['2', '2', '6', '4']","['2', '2', '4', '2']",[],[],1.92
12.07. 21:10,Neumayer L.,1,6,4,3,,,2,2,59%,69% (27/39),48% (13/27),20% (1/5),41% (20/49),41% (19/46),40% (4/10),9,61% (40/66),41% (39/95),49% (79/161),5,69% (9/13),29% (4/14),48% (13/27),"['2', '1', '4', '1']","['1', '0']","['2', '1']",[],[],1.80
11.07. 18:20,Jacquet K.,2,6,5,6,,,3,5,51%,74% (32/43),46% (19/41),67% (6/9),50% (24/48),50% (10/20),64% (7/11),7,61% (51/84),50% (34/68),56% (85/152),6,77% (10/13),58% (7/12),68% (17/25),"['2', '0', '4', '0']","['1', '0', '4', '5']","['1', '0', '3', '0', '5', '0']",[],[],1.34
11.07. 18:20,Kopp S.,1,1,7,0,,,0,2,71%,50% (24/48),50% (10/20),36% (4/11),26% (11/43),54% (22/41),33% (3/9),5,50% (34/68),39% (33/84),44% (67/152),3,42% (5/12),23% (3/13),32% (8/25),[],"['1', '1', '4', '2', '7', '5']",[],[],[],3.13
09.07. 14:35,Jacquet K.,2,6,7^7,,,,2,7,51%,72% (26/36),56% (19/34),50% (2/4),47% (15/32),56% (14/25),67% (4/6),9,64% (45/70),51% (29/57),58% (74/127),3,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '5', '1']","['2', '1', '4', '5']",[],[],[],2.66
09.07. 14:35,Daniel T.,0,1,6^3,,,,1,2,56%,53% (17/32),44% (11/25),33% (2/6),28% (10/36),44% (15/34),50% (2/4),5,49% (28/57),36% (25/70),42% (53/127),2,56% (5/9),20% (2/10),37% (7/19),[],"['2', '2', '5', '3']",[],[],[],1.45
CHALLENGER MEN - SINGLES :  Modena (Italy),clay,header
01.07. 18:35,Jacquet K.,1,6,6^4,5,,,6,8,55%,73% (46/63),37% (19/52),71% (12/17),44% (28/64),44% (24/54),46% (6/13),10,57% (65/115),44% (52/118),50% (117/233),4,69% (11/16),38% (6/16),53% (17/32),"['1', '0', '3', '2', '5', '2']","['2', '1']","['2', '4', '4', '4']",[],[],1.48
01.07. 18:35,Bueno G.,2,2,7^7,7,,,1,6,54%,56% (36/64),56% (30/54),54% (7/13),27% (17/63),63% (33/52),29% (5/17),5,56% (66/118),43% (50/115),50% (116/233),3,63% (10/16),31% (5/16),47% (15/32),"['2', '2']","['4', '4']","['1', '0', '4', '1', '6', '5']",[],[],2.56
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
24.06. 17:05,Jacquet K.,0,4,6^6,,,,6,3,59%,69% (33/48),56% (19/34),67% (4/6),21% (9/42),29% (7/24),50% (1/2),27,26,70% (16/23),5,63% (52/82),24% (16/66),46% (68/148),2,82% (9/11),9% (1/11),45% (10/22),[],"['4', '2']",[],[],[],2.09
24.06. 17:05,Gigante M.,2,6,7^8,,,,2,2,64%,79% (33/42),71% (17/24),50% (1/2),31% (15/48),44% (15/34),33% (2/6),22,20,58% (18/31),6,76% (50/66),37% (30/82),54% (80/148),2,91% (10/11),18% (2/11),55% (12/22),"['1', '0']","['3', '4']",[],[],[],1.71
CHALLENGER MEN - SINGLES :  Lyon (France),clay,header
15.06. 20:15,Jacquet K.,0,6^3,4,,,,4,2,45%,64% (21/33),50% (20/40),43% (3/7),28% (13/47),59% (20/34),30% (3/10),8,56% (41/73),41% (33/81),48% (74/154),2,64% (7/11),27% (3/11),45% (10/22),"['4', '2']","['1', '0', '4', '5']",[],[],[],2.07
15.06. 20:15,Gaston H.,2,7^7,6,,,,4,1,58%,72% (34/47),41% (14/34),70% (7/10),36% (12/33),50% (20/40),57% (4/7),7,59% (48/81),44% (32/73),52% (80/154),4,73% (8/11),36% (4/11),55% (12/22),"['3', '4']","['1', '1', '3', '1', '6', '4']",[],[],[],1.70
14.06. 17:40,Jacquet K.,1,7,1,,,,2,1,59%,65% (13/20),64% (9/14),50% (1/2),26% (5/19),59% (17/29),38% (3/8),7,65% (22/34),46% (22/48),54% (44/82),5,83% (5/6),43% (3/7),62% (8/13),"['4', '5', '6', '5']","['1', '0']",[],[],[],2.39
14.06. 17:40,Halys Q.,0,5,0,,,,9,8,40%,74% (14/19),41% (12/29),63% (5/8),35% (7/20),36% (5/14),50% (1/2),6,54% (26/48),35% (12/34),46% (38/82),2,57% (4/7),17% (1/6),38% (5/13),"['5', '3']",[],[],[],[],1.53
13.06. 16:15,Jacquet K.,2,2,6,6,,,4,6,58%,66% (35/53),47% (18/38),67% (6/9),38% (28/74),62% (21/34),25% (4/16),6,58% (53/91),45% (49/108),51% (102/199),3,77% (10/13),31% (4/13),54% (14/26),[],"['3', '1', '4', '2']","['3', '2', '6', '3']",[],[],1.91
13.06. 16:15,Taberner C.,1,6,3,3,,,1,2,69%,62% (46/74),38% (13/34),75% (12/16),34% (18/53),53% (20/38),33% (3/9),7,55% (59/108),42% (38/91),49% (97/199),5,69% (9/13),23% (3/13),46% (12/26),"['3', '2', '5', '2']","['2', '3']",[],[],[],1.83
11.06. 17:40,Jacquet K.,2,6,3,6,,,5,1,62%,67% (35/52),47% (15/32),57% (4/7),39% (22/56),63% (20/32),56% (5/9),7,60% (50/84),48% (42/88),53% (92/172),5,77% (10/13),42% (5/12),60% (15/25),"['2', '0', '3', '1', '5', '1']",[],"['3', '3', '5', '3']",[],[],1.55
11.06. 17:40,Debru G.,1,1,6,3,,,1,4,64%,61% (34/56),38% (12/32),44% (4/9),33% (17/52),53% (17/32),43% (3/7),5,52% (46/88),40% (34/84),47% (80/172),3,58% (7/12),23% (3/13),40% (10/25),"['1', '2']","['2', '0']","['2', '1']",[],[],2.38
CHALLENGER MEN - SINGLES :  Prostejov (Czech Republic),clay,header
06.06. 14:40,Jacquet K.,0,4,4,,,,3,4,53%,64% (23/36),53% (17/32),73% (8/11),26% (9/34),42% (11/26),100% (1/1),5,59% (40/68),33% (20/60),47% (60/128),3,70% (7/10),10% (1/10),40% (8/20),"['3', '1']",[],[],[],[],2.39
06.06. 14:40,Kym J.,2,6,6,,,,4,0,57%,74% (25/34),58% (15/26),0% (0/1),36% (13/36),47% (15/32),27% (3/11),5,67% (40/60),41% (28/68),53% (68/128),5,90% (9/10),30% (3/10),60% (12/20),"['3', '4', '5', '4']","['4', '3']",[],[],[],1.53
05.06. 13:40,Jacquet K.,2,6,4,6,,,2,5,45%,80% (28/35),48% (20/42),40% (2/5),42% (28/67),60% (21/35),46% (6/13),11,62% (48/77),48% (49/102),54% (97/179),5,77% (10/13),46% (6/13),62% (16/26),"['4', '2', '6', '2']","['3', '1']","['1', '1', '4', '2', '6', '2']",[],[],1.70
05.06. 13:40,Sachko V.,1,2,6,2,,,1,4,66%,58% (39/67),40% (14/35),54% (7/13),20% (7/35),52% (22/42),60% (3/5),8,52% (53/102),38% (29/77),46% (82/179),4,54% (7/13),23% (3/13),38% (10/26),[],"['2', '3', '5', '4']","['1', '0']",[],[],2.07
03.06. 20:20,Jacquet K.,2,6,6,,,,6,4,48%,76% (22/29),47% (15/32),89% (8/9),50% (18/36),63% (10/16),71% (5/7),6,61% (37/61),54% (28/52),58% (65/113),9,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '4', '0', '6', '0']","['2', '0', '6', '4']",[],[],[],1.99
03.06. 20:20,Onclin G.,0,0,4,,,,0,4,69%,50% (18/36),38% (6/16),29% (2/7),24% (7/29),53% (17/32),11% (1/9),4,46% (24/52),39% (24/61),42% (48/113),3,38% (3/8),13% (1/8),25% (4/16),[],"['2', '3']",[],[],[],1.76
ATP - SINGLES :  French Open (France) - Qualification,clay,header
21.05. 18:40,Jacquet K.,1,7^7,5,5,,,3,6,57%,73% (47/64),41% (20/49),50% (5/10),26% (18/68),49% (22/45),43% (3/7),30,55,69% (22/32),7,59% (67/113),35% (40/113),47% (107/226),3,72% (13/18),17% (3/18),44% (16/36),"['1', '1']","['4', '5']","['2', '1']",[],[],1.62
21.05. 18:40,Dougaz A.,2,6^4,7,7,,,5,4,60%,74% (50/68),51% (23/45),57% (4/7),27% (17/64),59% (29/49),50% (5/10),25,37,75% (15/20),11,65% (73/113),41% (46/113),53% (119/226),4,83% (15/18),28% (5/18),56% (20/36),"['1', '0']","['2', '0', '7', '5']","['5', '5', '7', '5']",[],[],2.31
CHALLENGER MEN - SINGLES :  Bordeaux (France),clay,header
16.05. 01:30,Jacquet K.,0,5,0,,,,1,0,60%,71% (17/24),31% (5/16),33% (1/3),10% (2/20),46% (11/24),0% (0/2),5,55% (22/40),30% (13/44),42% (35/84),1,71% (5/7),0% (0/7),36% (5/14),[],[],[],[],[],2.33
16.05. 01:30,Murray A.,1,7,2,,,,3,0,45%,90% (18/20),54% (13/24),100% (2/2),29% (7/24),69% (11/16),67% (2/3),14,70% (31/44),45% (18/40),58% (49/84),5,100% (7/7),29% (2/7),64% (9/14),"['6', '5']","['1', '0']",[],[],[],1.57
CHALLENGER MEN - SINGLES :  Bordeaux (France) - Qualification,clay,header
14.05. 19:45,Jacquet K.,2,6,7^7,,,,8,9,59%,69% (36/52),58% (21/36),80% (4/5),21% (9/43),54% (21/39),50% (2/4),6,65% (57/88),37% (30/82),51% (87/170),3,91% (10/11),18% (2/11),55% (12/22),"['3', '1', '6', '4']",[],[],[],[],2.25
14.05. 19:45,Herbert P.,0,4,6^5,,,,2,5,52%,79% (34/43),46% (18/39),50% (2/4),31% (16/52),42% (15/36),20% (1/5),5,63% (52/82),35% (31/88),49% (83/170),2,82% (9/11),9% (1/11),45% (10/22),"['4', '5']",[],[],[],[],1.54
13.05. 14:10,Jacquet K.,2,6,7,,,,5,5,54%,80% (24/30),62% (16/26),0% (0/0),33% (13/39),64% (21/33),50% (3/6),8,71% (40/56),47% (34/72),58% (74/128),3,100% (10/10),30% (3/10),65% (13/20),"['2', '0', '6', '2']","['7', '5']",[],[],[],2.20
13.05. 14:10,Geerts M.,0,2,5,,,,1,3,54%,67% (26/39),36% (12/33),50% (3/6),20% (6/30),38% (10/26),0% (0/0),4,53% (38/72),29% (16/56),42% (54/128),1,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],1.64
CHALLENGER MEN - SINGLES :  Quimper (France),hard,header
26.01. 02:10,Virtanen O.,0,1,4,,,,8,3,57%,67% (14/21),44% (7/16),0% (0/2),17% (3/18),38% (6/16),25% (1/4),4,57% (21/37),27% (9/33),43% (30/70),3,67% (4/6),17% (1/6),42% (5/12),[],"['3', '1']",[],[],[],1.40
26.01. 02:10,Jacquet K.,1,6,1,,,,4,2,53%,78% (14/18),63% (10/16),75% (3/4),33% (7/21),56% (9/16),100% (2/2),7,73% (24/33),43% (16/37),57% (40/70),5,83% (5/6),33% (2/6),58% (7/12),"['2', '0', '4', '0']",[],[],[],[],2.84
24.01. 00:50,Jacquet K.,2,7,7,,,,5,2,48%,76% (25/33),50% (18/36),25% (1/4),32% (11/34),53% (17/32),56% (5/9),5,62% (43/69),42% (28/66),53% (71/135),4,75% (9/12),42% (5/12),58% (14/24),"['5', '5', '7', '5']","['2', '4', '4', '4', '7', '5']",[],[],[],1.77
24.01. 00:50,Guinard M.,0,5,5,,,,7,2,52%,68% (23/34),47% (15/32),44% (4/9),24% (8/33),50% (18/36),75% (3/4),6,58% (38/66),38% (26/69),47% (64/135),3,58% (7/12),25% (3/12),42% (10/24),"['3', '2']","['1', '0', '4', '1']",[],[],[],1.98
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
11.01. 09:45,Jacquet K.,0,5,4,,,,6,2,60%,69% (29/42),57% (16/28),67% (4/6),21% (9/42),25% (4/16),0% (0/0),19,21,57% (8/14),5,64% (45/70),22% (13/58),45% (58/128),1,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],3.51
11.01. 09:45,Harris L.,2,7,6,,,,15,2,72%,79% (33/42),75% (12/16),0% (0/0),31% (13/42),43% (12/28),33% (2/6),22,23,57% (8/14),6,78% (45/58),36% (25/70),55% (70/128),5,100% (11/11),18% (2/11),59% (13/22),"['6', '5']","['1', '0']",[],[],[],1.29
10.01. 09:00,Jacquet K.,2,6,2,6,,,8,7,58%,74% (39/53),42% (16/38),63% (5/8),31% (13/42),57% (17/30),67% (4/6),44,31,62% (13/21),11,60% (55/91),42% (30/72),52% (85/163),3,77% (10/13),33% (4/12),56% (14/25),"['2', '0', '5', '1']",[],"['2', '1', '5', '2']",[],[],1.62
10.01. 09:00,Couacaud E.,1,3,6,2,,,6,5,58%,69% (29/42),43% (13/30),33% (2/6),28% (15/53),58% (22/38),38% (3/8),26,17,57% (17/30),6,58% (42/72),40% (36/91),48% (78/163),3,67% (8/12),23% (3/13),44% (11/25),"['2', '5']","['2', '0', '6', '2']",[],[],[],2.31
CHALLENGER MEN - SINGLES :  Noumea (New Caledonia),hard,header
03.01. 07:50,Jacquet K.,0,2,4,,,,2,2,53%,56% (14/25),59% (13/22),0% (0/3),21% (7/34),42% (10/24),0% (0/6),4,57% (27/47),29% (17/58),42% (44/105),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.33
03.01. 07:50,Gaston H.,2,6,6,,,,3,2,59%,79% (27/34),58% (14/24),100% (6/6),44% (11/25),41% (9/22),100% (3/3),7,71% (41/58),43% (20/47),58% (61/105),3,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '4', '1']","['2', '1']",[],[],[],1.57
02.01. 05:40,Jacquet K.,2,6,6,,,,2,3,54%,71% (22/31),62% (16/26),100% (5/5),48% (11/23),69% (11/16),67% (4/6),9,67% (38/57),56% (22/39),63% (60/96),3,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '5', '1']","['2', '1', '5', '2']",[],[],[],1.29
02.01. 05:40,Ochi M.,0,1,2,,,,2,1,59%,52% (12/23),31% (5/16),33% (2/6),29% (9/31),38% (10/26),0% (0/5),4,44% (17/39),33% (19/57),38% (36/96),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],3.43
CHALLENGER MEN - SINGLES :  Olbia (Italy),hard,header
22.10.2023,Jacquet K.,2,6,6,,,,1,1,68%,78% (32/41),47% (9/19),67% (2/3),31% (11/35),60% (18/30),43% (3/7),8,68% (41/60),45% (29/65),56% (70/125),3,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '3', '1']","['5', '4']",[],[],[],2.87
22.10.2023,Cobolli F.,0,3,4,,,,5,1,54%,69% (24/35),40% (12/30),57% (4/7),22% (9/41),53% (10/19),33% (1/3),5,55% (36/65),32% (19/60),44% (55/125),1,67% (6/9),10% (1/10),37% (7/19),"['1', '2']",[],[],[],[],1.40
21.10.2023,Jacquet K.,2,6,4,7^7,,,5,4,63%,68% (44/65),42% (16/38),56% (5/9),24% (14/58),59% (24/41),57% (4/7),5,58% (60/103),38% (38/99),49% (98/202),3,75% (12/16),25% (4/16),50% (16/32),"['3', '2']","['3', '2']","['2', '1', '6', '5']",[],[],2.99
21.10.2023,De Loore J.,1,4,6,6^5,,,4,2,59%,76% (44/58),41% (17/41),43% (3/7),32% (21/65),58% (22/38),44% (4/9),10,62% (61/99),42% (43/103),51% (104/202),5,75% (12/16),25% (4/16),50% (16/32),[],"['4', '4', '6', '4']","['3', '3', '6', '6']",[],[],1.37
20.10.2023,Jacquet K.,2,6,4,6,,,4,1,58%,78% (31/40),52% (15/29),60% (3/5),46% (18/39),54% (21/39),75% (6/8),7,67% (46/69),50% (39/78),58% (85/147),8,83% (10/12),50% (6/12),67% (16/24),"['1', '0', '3', '0', '5', '0']","['1', '0']","['1', '0', '3', '0']",[],[],2.31
20.10.2023,Blanchet U.,1,0,6,2,,,8,8,50%,54% (21/39),46% (18/39),25% (2/8),23% (9/40),48% (14/29),40% (2/5),5,50% (39/78),33% (23/69),42% (62/147),3,50% (6/12),17% (2/12),33% (8/24),[],"['3', '3', '6', '4']",[],[],[],1.59
19.10.2023,Jacquet K.,2,6,7^7,,,,14,0,51%,93% (28/30),59% (17/29),50% (1/2),39% (16/41),38% (9/24),22% (2/9),7,76% (45/59),38% (25/65),56% (70/124),3,91% (10/11),20% (2/10),57% (12/21),"['4', '2']","['2', '3']",[],[],[],2.75
19.10.2023,Martinez P.,0,3,6^2,,,,0,2,63%,61% (25/41),63% (15/24),78% (7/9),7% (2/30),41% (12/29),50% (1/2),9,62% (40/65),24% (14/59),44% (54/124),3,80% (8/10),9% (1/11),43% (9/21),[],"['2', '0']",[],[],[],1.42
18.10.2023,Jacquet K.,2,5,6,6,,,9,4,58%,54% (35/65),52% (25/48),57% (8/14),45% (31/69),58% (19/33),47% (7/15),6,53% (60/113),49% (50/102),51% (110/215),3,63% (10/16),47% (7/15),55% (17/31),"['5', '5']","['1', '1', '4', '2']","['1', '0', '2', '1', '4', '1', '5', '2']",[],[],1.09
18.10.2023,Orlov V.,1,7,3,4,,,1,1,68%,55% (38/69),42% (14/33),53% (8/15),46% (30/65),48% (23/48),43% (6/14),6,51% (52/102),47% (53/113),49% (105/215),3,53% (8/15),38% (6/16),45% (14/31),"['4', '3', '6', '5']","['1', '0']","['1', '1', '2', '4', '3', '5']",[],[],6.72
CHALLENGER MEN - SINGLES :  Olbia (Italy) - Qualification,hard,header
16.10.2023,Jacquet K.,1,6,3,,,,2,0,66%,71% (15/21),100% (11/11),0% (0/0),41% (11/27),67% (12/18),43% (3/7),7,81% (26/32),51% (23/45),64% (49/77),4,80% (4/5),60% (3/5),70% (7/10),"['1', '0', '2', '1', '5', '1']","['3', '2']",[],[],[],1.49
16.10.2023,Picchione A.,0,1,2,,,,1,5,60%,59% (16/27),33% (6/18),57% (4/7),29% (6/21),0% (0/11),0% (0/0),4,49% (22/45),19% (6/32),36% (28/77),1,40% (2/5),20% (1/5),30% (3/10),"['1', '1']",[],[],[],[],2.51
