Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,48/105,24/26,21/73,0/4,-,3/2
2024,17/20,13/10,4/10,-,-,-
2023,16/25,10/8,6/17,-,-,-
2022,9/19,1/5,5/12,-,-,3/2
2021,2/28,0/3,2/24,0/1,-,-
2019,2/6,-,2/4,0/2,-,-
2017,0/1,-,-,0/1,-,-
2016,0/1,-,0/1,-,-,-
2015,2/5,-,2/5,-,-,-
