Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,47/41,20/21,23/14,3/4,-,1/2
2024,30/17,13/8,17/9,-,-,-
2023,7/10,0/4,6/5,1/1,-,-
2022,7/7,6/5,-,-,-,1/2
2021,1/3,1/3,-,-,-,-
2019,0/1,0/1,-,-,-,-
2016,2/3,-,-,2/3,-,-
