Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,183/143,129/106,49/31,5/6,-,-
2024,28/27,28/25,0/2,-,-,-
2023,57/35,41/25,15/8,1/2,-,-
2022,48/30,23/18,25/11,0/1,-,-
2021,30/26,27/22,1/3,2/1,-,-
2020,13/15,6/10,7/5,-,-,-
2019,3/5,3/5,-,-,-,-
2018,3/3,1/1,1/1,1/1,-,-
2017,1/2,-,0/1,1/1,-,-
