Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,27/44,9/10,15/25,3/4,-,0/5
2024,7/17,1/5,5/10,1/2,-,-
2023,17/17,8/5,7/10,2/2,-,-
2022,0/7,-,0/2,-,-,0/5
2019,0/1,-,0/1,-,-,-
2018,0/1,-,0/1,-,-,-
2017,3/1,-,3/1,-,-,-
