Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,287/191,121/70,131/76,24/36,0/3,11/6
2024,34/27,21/17,9/3,1/4,0/1,3/2
2023,57/45,26/16,16/12,13/14,-,2/3
2022,41/34,17/11,14/12,7/8,0/2,3/1
2021,52/27,29/14,21/8,2/5,-,-
2020,47/26,3/2,41/21,0/3,-,3/0
2019,27/16,7/4,19/10,1/2,-,-
2018,16/5,16/4,0/1,-,-,-
2015,4/4,-,4/4,-,-,-
2014,9/7,2/2,7/5,-,-,-
