Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,26/44,16/34,6/5,3/2,1/2,0/1
2024,4/7,1/2,2/3,-,1/2,-
2023,6/6,2/4,4/2,-,-,-
2022,0/1,-,-,-,-,0/1
2018,2/2,2/2,-,-,-,-
2017,8/9,5/8,-,3/1,-,-
2016,2/9,2/8,-,0/1,-,-
2015,4/7,4/7,-,-,-,-
2014,0/3,0/3,-,-,-,-
