Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,37/62,2/2,32/53,-,-,3/7
2024,11/17,2/2,8/11,-,-,1/4
2023,18/20,-,16/18,-,-,2/2
2022,5/10,-,5/10,-,-,-
2021,1/6,-,1/5,-,-,0/1
2019,0/2,-,0/2,-,-,-
2018,1/5,-,1/5,-,-,-
2017,1/2,-,1/2,-,-,-
