Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,7/10,4/3,3/4,0/2,0/1,-
2024,6/7,4/3,2/2,0/2,-,-
2023,1/3,-,1/2,-,0/1,-
