Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Cluj-Napoca (Romania),hard,header
08.02. 18:40,Sasnovich A.,0,3,5,,,,0,0,71%,53% (28/53),50% (11/22),64% (7/11),17% (5/29),40% (12/30),40% (2/5),52% (39/75),29% (17/59),42% (56/134),3,0,60% (6/10),18% (2/11),38% (8/21),[],"['3', '3', '5', '5']",[],[],[],3.00
08.02. 18:40,Potapova A.,2,6,7,,,,5,2,49%,83% (24/29),60% (18/30),60% (3/5),47% (25/53),50% (11/22),36% (4/11),71% (42/59),48% (36/75),58% (78/134),7,0,82% (9/11),40% (4/10),62% (13/21),"['3', '1']","['3', '2', '4', '3', '6', '5']",[],[],[],1.40
07.02. 17:40,Sasnovich A.,2,2,6,7^7,,,0,4,69%,63% (39/62),18% (5/28),22% (2/9),42% (29/69),57% (24/42),33% (6/18),49% (44/90),48% (53/111),48% (97/201),7,0,53% (8/15),40% (6/15),47% (14/30),[],"['1', '1', '3', '3', '6', '4']","['3', '3', '5', '5', '6', '6']",[],[],2.32
07.02. 17:40,Kalinina A.,1,6,4,6^3,,,4,3,62%,58% (40/69),43% (18/42),67% (12/18),37% (23/62),82% (23/28),78% (7/9),52% (58/111),51% (46/90),52% (104/201),3,0,60% (9/15),47% (7/15),53% (16/30),"['2', '1', '4', '1']","['1', '0', '3', '2']","['2', '1', '4', '3', '6', '5']",[],[],1.63
05.02. 20:10,Sasnovich A.,2,6,7,,,,0,1,62%,53% (20/38),65% (15/23),20% (1/5),55% (18/33),58% (15/26),78% (7/9),57% (35/61),58% (34/59),58% (69/120),8,0,60% (6/10),64% (7/11),62% (13/21),"['2', '3', '4', '3', '6', '3']","['1', '3', '3', '3', '5', '5', '7', '5']",[],[],[],1.82
05.02. 20:10,Stakusic M.,0,3,5,,,,1,6,56%,45% (15/33),38% (10/26),22% (2/9),47% (18/38),35% (8/23),80% (4/5),42% (25/59),43% (26/61),43% (51/120),2,0,36% (4/11),40% (4/10),38% (8/21),"['2', '0']","['1', '0', '3', '0', '5', '4']",[],[],[],2.02
04.02. 18:25,Sasnovich A.,2,6^0,7,6,,,0,2,76%,63% (52/82),46% (12/26),67% (10/15),45% (30/66),46% (32/69),41% (7/17),59% (64/108),46% (62/135),52% (126/243),8,5,71% (12/17),41% (7/17),56% (19/34),"['1', '1', '5', '5']","['1', '0', '4', '3', '6', '5']","['1', '2', '5', '4']",[],[],2.08
04.02. 18:25,Bouzas Maneiro J.,1,7^7,5,4,,,2,8,49%,55% (36/66),54% (37/69),59% (10/17),37% (30/82),54% (14/26),33% (5/15),54% (73/135),41% (44/108),48% (117/243),2,0,59% (10/17),29% (5/17),44% (15/34),"['1', '0', '4', '3']","['2', '2', '4', '4']","['2', '0']",[],[],1.75
WTA - SINGLES :  Cluj-Napoca (Romania) - Qualification,hard,header
02.02. 18:25,Sasnovich A.,0,4,5,,,,1,2,75%,46% (19/41),21% (3/14),13% (1/8),40% (22/55),67% (14/21),63% (5/8),40% (22/55),47% (36/76),44% (58/131),3,0,36% (4/11),45% (5/11),41% (9/22),"['1', '0', '3', '4', '4', '5']","['1', '0', '4', '3']",[],[],[],1.72
02.02. 18:25,Sorribes Tormo S.,2,6,7,,,,1,1,72%,60% (33/55),33% (7/21),38% (3/8),54% (22/41),79% (11/14),88% (7/8),53% (40/76),60% (33/55),56% (73/131),7,0,55% (6/11),64% (7/11),59% (13/22),"['2', '2', '4', '2', '5', '3', '6', '4']","['1', '1', '4', '4', '7', '5']",[],[],[],2.03
01.02. 22:00,Sasnovich A.,2,6,6,,,,0,4,61%,74% (25/34),45% (10/22),50% (2/4),37% (16/43),69% (20/29),50% (5/10),63% (35/56),50% (36/72),55% (71/128),8,0,75% (6/8),33% (3/9),53% (9/17),"['2', '3', '4', '3', '6', '3']","['3', '1', '6', '4']",[],[],[],1.15
01.02. 22:00,Bulgaru M.,0,3,4,,,,4,4,60%,63% (27/43),31% (9/29),50% (5/10),26% (9/34),55% (12/22),50% (2/4),50% (36/72),38% (21/56),45% (57/128),2,0,67% (6/9),25% (2/8),47% (8/17),"['3', '1']","['2', '3']",[],[],[],4.85
WTA - SINGLES :  Linz (Austria),hard,header
31.01. 00:25,Sasnovich A.,0,3,2,,,,1,2,70%,55% (21/38),25% (4/16),56% (5/9),22% (8/37),61% (14/23),25% (1/4),46% (25/54),37% (22/60),41% (47/114),3,0,50% (4/8),11% (1/9),29% (5/17),"['3', '4']",[],[],[],[],2.29
31.01. 00:25,Alexandrova E.,2,6,6,,,,6,4,62%,78% (29/37),39% (9/23),75% (3/4),45% (17/38),75% (12/16),44% (4/9),63% (38/60),54% (29/54),59% (67/114),7,0,89% (8/9),50% (4/8),71% (12/17),"['4', '2', '5', '3']","['1', '0', '5', '2']",[],[],[],1.63
28.01. 20:45,Sasnovich A.,2,6,7^7,,,,5,2,70%,69% (34/49),43% (9/21),50% (3/6),50% (28/56),57% (17/30),56% (5/9),61% (43/70),52% (44/84),56% (87/154),7,0,70% (7/10),45% (5/11),57% (12/21),"['1', '0', '3', '2', '6', '3']","['3', '1', '6', '6']",[],[],[],1.69
28.01. 20:45,Zakharova A.,0,3,6^3,,,,3,2,65%,50% (28/56),43% (13/30),44% (4/9),31% (15/49),57% (12/21),50% (3/6),48% (40/84),39% (27/70),44% (67/154),3,4,55% (6/11),30% (3/10),43% (9/21),"['1', '1']","['2', '3', '6', '5']",[],[],[],2.21
WTA - SINGLES :  Linz (Austria) - Qualification,hard,header
27.01. 19:15,Sasnovich A.,2,7,4,6,,,6,6,58%,62% (45/73),38% (20/52),65% (13/20),38% (21/56),65% (22/34),57% (8/14),52% (65/125),48% (43/90),50% (108/215),7,0,56% (9/16),50% (8/16),53% (17/32),"['3', '3', '5', '5', '7', '5']","['2', '0', '4', '0']","['3', '1', '4', '2', '6', '4']",[],[],1.68
27.01. 19:15,Seidel E.,1,5,6,4,,,3,4,62%,63% (35/56),35% (12/34),43% (6/14),38% (28/73),62% (32/52),35% (7/20),52% (47/90),48% (60/125),50% (107/215),3,2,50% (8/16),44% (7/16),47% (15/32),"['2', '1', '5', '4']","['1', '4', '3', '4', '5', '4']","['2', '3', '3', '4']",[],[],2.11
26.01. 21:40,Sasnovich A.,2,6,6,,,,1,3,64%,74% (26/35),50% (10/20),75% (3/4),32% (11/34),68% (21/31),67% (4/6),65% (36/55),49% (32/65),57% (68/120),7,0,89% (8/9),44% (4/9),67% (12/18),"['2', '0']","['1', '0', '3', '2', '6', '3']",[],[],[],1.57
