Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,243/243,183/179,49/50,8/10,2/1,1/3
2024,38/24,33/19,5/5,-,-,-
2023,23/23,17/15,5/5,1/3,-,-
2022,23/30,16/19,6/7,0/1,-,1/3
2021,16/20,12/16,3/3,1/1,-,-
2020,14/17,6/6,8/8,0/3,-,-
2019,32/26,13/13,11/10,6/2,2/1,-
2018,29/25,22/22,7/3,-,-,-
2017,21/24,21/24,-,-,-,-
2016,26/22,24/18,2/4,-,-,-
2015,8/10,6/6,2/4,-,-,-
2014,10/17,10/16,0/1,-,-,-
2013,3/4,3/4,-,-,-,-
2012,0/1,0/1,-,-,-,-
