Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,79/42,65/30,14/11,0/1,-,-
2024,32/13,23/8,9/5,-,-,-
2023,22/12,21/10,1/2,-,-,-
2022,21/15,17/10,4/4,0/1,-,-
2021,4/2,4/2,-,-,-,-
