Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,269/179,195/114,55/42,16/20,1/2,2/1
2024,41/24,27/18,11/4,3/2,-,-
2023,47/26,39/14,3/4,4/7,-,1/1
2022,34/28,27/19,3/5,4/4,-,-
2021,36/27,29/16,4/8,2/3,-,1/0
2020,35/19,19/13,14/3,2/3,-,-
2019,36/15,28/10,7/3,1/1,0/1,-
2018,31/24,17/12,13/11,-,1/1,-
2017,8/10,8/8,0/2,-,-,-
2016,0/3,0/3,-,-,-,-
2015,1/2,1/1,0/1,-,-,-
2014,0/1,-,0/1,-,-,-
