Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,222/192,159/134,57/43,6/15,-,-
2024,12/6,12/5,0/1,-,-,-
2023,11/18,7/15,3/2,1/1,-,-
2022,29/29,18/18,11/9,0/2,-,-
2021,50/36,38/29,11/5,1/2,-,-
2020,28/33,21/29,7/4,-,-,-
2019,23/20,21/14,2/6,-,-,-
2018,33/18,22/10,10/7,1/1,-,-
2017,18/12,10/6,7/3,1/3,-,-
2016,15/13,9/7,5/3,1/3,-,-
2015,3/7,1/1,1/3,1/3,-,-
