Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,201/175,112/97,45/36,42/40,-,2/2
2024,15/9,12/7,-,3/2,-,-
2023,22/20,14/15,5/3,1/0,-,2/2
2022,27/27,16/14,9/5,2/8,-,-
2021,31/15,25/10,-,6/5,-,-
2020,6/16,4/10,1/2,1/4,-,-
2019,14/18,11/11,0/3,3/4,-,-
2018,31/28,11/14,3/4,17/10,-,-
2017,34/25,16/11,9/9,9/5,-,-
2016,21/14,3/4,18/10,-,-,-
2015,0/3,0/1,-,0/2,-,-
