Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Alicante (Spain) - Qualification,hard,header
29.09. 17:00,Diez S.,0,6^6,0,,,,2,2,53%,70% (16/23),35% (7/20),0% (0/3),33% (8/24),47% (7/15),100% (2/2),6,53% (23/43),38% (15/39),46% (38/82),3,57% (4/7),33% (2/6),46% (6/13),"['3', '2', '5', '4']",[],[],[],[],2.07
29.09. 17:00,Jorda Sanchis D.,1,7^8,1,,,,3,0,62%,67% (16/24),53% (8/15),0% (0/2),30% (7/23),65% (13/20),100% (3/3),5,62% (24/39),47% (20/43),54% (44/82),2,67% (4/6),43% (3/7),54% (7/13),"['4', '4', '5', '5']","['1', '0']",[],[],[],1.69
ITF MEN - SINGLES :  M25 Sabadell 2 (Spain),clay,header
25.09. 21:00,Diez S.,0,2,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']",[],[],[],[],3.62
25.09. 21:00,Mager G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2', '6', '2']","['4', '2', '6', '2']",[],[],[],1.25
CHALLENGER MEN - SINGLES :  St. Tropez (France) - Qualification,hard,header
16.09. 13:40,Diez S.,1,4,7^9,5,,,5,3,59%,76% (52/68),52% (25/48),63% (5/8),22% (19/87),64% (21/33),14% (1/7),6,66% (77/116),33% (40/120),50% (117/236),2,82% (14/17),6% (1/17),44% (15/34),[],"['5', '5']",[],[],[],2.21
16.09. 13:40,Vesely J.,2,6,6^7,7,,,22,6,73%,78% (68/87),36% (12/33),86% (6/7),24% (16/68),48% (23/48),38% (3/8),6,67% (80/120),34% (39/116),50% (119/236),3,94% (16/17),18% (3/17),56% (19/34),"['4', '3']","['5', '4']","['7', '5']",[],[],1.63
15.09. 15:05,Diez S.,1,7,1,,,,2,0,67%,69% (18/26),38% (5/13),33% (1/3),50% (11/22),60% (6/10),75% (3/4),7,59% (23/39),53% (17/32),56% (40/71),3,71% (5/7),50% (3/6),62% (8/13),"['1', '1', '4', '2', '7', '5']",[],[],[],[],4.29
15.09. 15:05,Basilashvili N.,0,5,0,,,,0,1,69%,50% (11/22),40% (4/10),25% (1/4),31% (8/26),62% (8/13),67% (2/3),5,47% (15/32),41% (16/39),44% (31/71),3,50% (3/6),29% (2/7),38% (5/13),"['1', '0', '4', '5']",[],[],[],[],1.20
CHALLENGER MEN - SINGLES :  Rennes (France),hard,header
CHALLENGER MEN - SINGLES :  Rennes (France),hard,header
10.09. 18:00,Diez S.,0,3,4,,,,0,1,71%,63% (22/35),71% (10/14),33% (1/3),17% (7/42),50% (15/30),0% (0/4),5,65% (32/49),31% (22/72),45% (54/121),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],4.84
10.09. 18:00,Droguet T.,2,6,6,,,,12,2,58%,83% (35/42),50% (15/30),100% (4/4),37% (13/35),29% (4/14),67% (2/3),5,69% (50/72),35% (17/49),55% (67/121),3,100% (10/10),22% (2/9),63% (12/19),"['4', '2']","['2', '1']",[],[],[],1.16
CHALLENGER MEN - SINGLES :  Rennes (France) - Qualification,hard,header
09.09. 19:10,Diez S.,2,6,7,,,,6,1,73%,78% (36/46),59% (10/17),80% (4/5),30% (12/40),63% (12/19),43% (3/7),8,73% (46/63),41% (24/59),57% (70/122),3,91% (10/11),30% (3/10),62% (13/21),"['2', '0', '3', '1']","['6', '5']",[],[],[],1.94
09.09. 19:10,Jones B.,0,3,5,,,,8,1,68%,70% (28/40),37% (7/19),57% (4/7),22% (10/46),41% (7/17),20% (1/5),5,59% (35/59),27% (17/63),43% (52/122),1,70% (7/10),9% (1/11),38% (8/21),"['1', '2']",[],[],[],[],1.80
08.09. 20:50,Diez S.,2,7,7,,,,2,4,72%,73% (41/56),41% (9/22),57% (4/7),38% (18/48),64% (16/25),100% (5/5),7,64% (50/78),47% (34/73),56% (84/151),3,75% (9/12),42% (5/12),58% (14/24),"['5', '4', '6', '5']","['2', '1', '5', '2', '6', '5']",[],[],[],1.23
08.09. 20:50,Braynin A.,0,5,5,,,,4,6,66%,63% (30/48),36% (9/25),0% (0/5),27% (15/56),59% (13/22),43% (3/7),6,53% (39/73),36% (28/78),44% (67/151),3,58% (7/12),25% (3/12),42% (10/24),"['5', '5']","['3', '5', '5', '5']",[],[],[],3.95
CHALLENGER MEN - SINGLES :  Cassis (France) - Qualification,hard,header
01.09. 15:10,Diez S.,0,6^3,4,,,,4,5,60%,70% (35/50),48% (16/33),71% (5/7),20% (8/41),43% (10/23),33% (1/3),11,61% (51/83),28% (18/64),47% (69/147),3,82% (9/11),9% (1/11),45% (10/22),[],"['2', '4']",[],[],[],1.43
01.09. 15:10,Wallart E.,2,7^7,6,,,,7,3,64%,80% (33/41),57% (13/23),67% (2/3),30% (15/50),52% (17/33),29% (2/7),7,72% (46/64),39% (32/83),53% (78/147),5,91% (10/11),18% (2/11),55% (12/22),[],"['1', '0', '3', '0']",[],[],[],2.73
CHALLENGER MEN - SINGLES :  Pozoblanco (Spain),hard,header
18.07. 23:35,Diez S.,0,6^3,0,,,,3,2,66%,56% (23/41),52% (11/21),75% (6/8),29% (10/34),65% (13/20),25% (1/4),5,55% (34/62),43% (23/54),49% (57/116),3,71% (5/7),17% (1/6),46% (6/13),"['2', '3']",[],[],[],[],2.53
18.07. 23:35,Lokoli L.,1,7^7,1,,,,4,1,63%,71% (24/34),35% (7/20),75% (3/4),44% (18/41),48% (10/21),25% (2/8),5,57% (31/54),45% (28/62),51% (59/116),3,83% (5/6),29% (2/7),54% (7/13),"['2', '0']","['1', '0']",[],[],[],1.49
17.07. 00:15,Diez S.,2,6,7^12,,,,5,1,78%,74% (39/53),47% (7/15),0% (0/1),36% (13/36),49% (17/35),60% (3/5),7,68% (46/68),42% (30/71),55% (76/139),3,90% (9/10),30% (3/10),60% (12/20),"['2', '0', '6', '2']","['6', '6']",[],[],[],1.66
17.07. 00:15,Piraino G.,0,2,6^10,,,,0,8,51%,64% (23/36),51% (18/35),40% (2/5),26% (14/53),53% (8/15),100% (1/1),6,58% (41/71),32% (22/68),45% (63/139),2,70% (7/10),10% (1/10),40% (8/20),[],"['6', '5']",[],[],[],2.16
ITF MEN - SINGLES :  M25 Roda de Bara (Spain),hard,header
14.07. 14:40,Diez S.,2,6,2,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0']","['1', '0']","['1', '0', '2', '1', '3', '2', '6', '3']",[],[],3.02
14.07. 14:40,Barroso Campos A.,1,2,6,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '1', '4', '2', '6', '2']","['1', '1', '2', '2']",[],[],1.35
13.07. 16:45,Diez S.,2,6,7^13,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '2', '5', '4']","['2', '3', '4', '5']",[],[],[],3.08
13.07. 16:45,Ferreira Silva F.,0,4,6^11,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '4']","['2', '0', '5', '3']",[],[],[],1.34
12.07. 21:10,Diez S.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']","['1', '0', '4', '5']",[],[],[],1.55
12.07. 21:10,Fernandez Flores D.,0,4,6^4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '1', '5', '3']",[],[],[],2.34
11.07. 20:40,Diez S.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '5', '2']","['2', '3', '5', '4']",[],[],[],1.18
11.07. 20:40,Cervantes Tomas L.,0,4,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '5']","['3', '1']",[],[],[],4.46
10.07. 15:55,Diez S.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '5', '1']","['2', '3', '3', '4', '5', '4']",[],[],[],1.18
10.07. 15:55,Forcano I.,0,1,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '4', '2']",[],[],[],4.47
CHALLENGER MEN - SINGLES :  Barletta (Italy),clay,header
01.04. 18:55,Diez S.,1,6,0,3,,,0,5,73%,49% (25/51),16% (3/19),31% (4/13),51% (30/59),67% (6/9),50% (6/12),22,21,59% (16/27),7,40% (28/70),53% (35/66),46% (63/136),3,25% (3/12),55% (6/11),39% (9/23),"['2', '0', '3', '1', '4', '2', '6', '2']",[],"['1', '1', '3', '3']",[],[],4.31
01.04. 18:55,Dalla Valle E.,2,2,6,6,,,3,3,87%,49% (29/59),33% (3/9),50% (6/12),51% (26/51),84% (16/19),69% (9/13),12,7,60% (6/10),10,47% (31/66),60% (42/70),54% (73/136),7,45% (5/11),75% (9/12),61% (14/23),"['1', '2', '2', '3']","['1', '0', '3', '0', '5', '0']","['1', '0', '2', '1', '4', '3', '6', '3']",[],[],1.20
CHALLENGER MEN - SINGLES :  Girona (Spain) - Qualification,clay,header
25.03. 16:55,Diez S.,0,3,0,,,,0,1,56%,60% (9/15),33% (4/12),0% (0/2),24% (4/17),11% (1/9),0% (0/0),4,48% (13/27),19% (5/26),34% (18/53),1,60% (3/5),0% (0/5),30% (3/10),[],[],[],[],[],2.73
25.03. 16:55,Gill F.,1,6,1,,,,3,0,65%,76% (13/17),89% (8/9),0% (0/0),40% (6/15),67% (8/12),100% (2/2),8,81% (21/26),52% (14/27),66% (35/53),4,100% (5/5),40% (2/5),70% (7/10),"['5', '3']","['1', '0']",[],[],[],1.43
CHALLENGER MEN - SINGLES :  Hamburg (Germany),hard,header
