27.03. 22:40,Collins D.,2,6,6,,,,3,2,59%,90% (26/29),60% (12/20),0% (0/0),39% (13/33),50% (10/20),38% (3/8),78% (38/49),43% (23/53),60% (61/102),8,0,100% (9/9),38% (3/8),71% (12/17),"['5', '3']","['2', '1', '5', '2']",[],[],[],1.50
26.03. 01:30,Garcia C.,2,6,1,6,,,1,1,65%,69% (36/52),50% (14/28),71% (5/7),24% (9/38),52% (14/27),60% (3/5),63% (50/80),35% (23/65),50% (73/145),8,0,83% (10/12),25% (3/12),54% (13/24),"['2', '0']",[],"['2', '0', '6', '2']",[],[],4.23
26.03. 01:30,Gauff C.,1,3,6,2,,,8,3,58%,76% (29/38),48% (13/27),40% (2/5),31% (16/52),50% (14/28),29% (2/7),65% (42/65),38% (30/80),50% (72/145),2,1,75% (9/12),17% (2/12),46% (11/24),[],"['2', '0', '4', '0']",[],[],[],1.23
25.03. 01:20,Garcia C.,2,7^7,7,,,,12,4,65%,75% (38/51),50% (14/28),75% (3/4),30% (14/46),40% (12/30),22% (2/9),66% (52/79),34% (26/76),50% (78/155),7,0,92% (11/12),17% (2/12),54% (13/24),[],"['3', '4', '6', '5']",[],[],[],3.00
25.03. 01:20,Osaka N.,0,6^4,5,,,,16,2,61%,70% (32/46),60% (18/30),78% (7/9),25% (13/51),50% (14/28),25% (1/4),66% (50/76),34% (27/79),50% (77/155),3,0,83% (10/12),8% (1/12),46% (11/24),[],"['4', '2']",[],[],[],1.40
24.03. 03:45,Garcia C.,1,6,5,,,,3,3,50%,83% (20/24),50% (12/24),100% (4/4),56% (18/32),50% (5/10),50% (4/8),67% (32/48),55% (23/42),61% (55/90),8,0,100% (7/7),57% (4/7),79% (11/14),"['2', '0', '5', '1']","['3', '2', '5', '2']",[],[],[],1.15
24.03. 03:45,Tomova V.,0,1,2,,,,0,0,76%,44% (14/32),50% (5/10),50% (4/8),17% (4/24),50% (12/24),0% (0/4),45% (19/42),33% (16/48),39% (35/90),2,0,43% (3/7),0% (0/7),21% (3/14),[],[],[],[],[],5.70
WTA - SINGLES :  Indian Wells (USA),hard,header
12.03. 06:40,Garcia C.,0,3,4,,,,4,5,48%,73% (16/22),33% (8/24),0% (0/4),24% (8/33),52% (16/31),100% (2/2),52% (24/46),38% (24/64),44% (48/110),4,1,63% (5/8),18% (2/11),37% (7/19),"['1', '0']","['1', '3']",[],[],[],2.43
12.03. 06:40,Sakkari M.,2,6,6,,,,4,3,52%,76% (25/33),48% (15/31),0% (0/2),27% (6/22),67% (16/24),100% (4/4),63% (40/64),48% (22/46),56% (62/110),6,0,82% (9/11),38% (3/8),63% (12/19),"['2', '2', '5', '3']","['1', '0', '3', '0']",[],[],[],1.57
10.03. 02:25,Garcia C.,2,6,3,6,,,9,4,53%,77% (33/43),53% (20/38),67% (4/6),29% (11/38),66% (19/29),80% (4/5),65% (53/81),45% (30/67),56% (83/148),5,0,85% (11/13),33% (4/12),60% (15/25),"['3', '1', '5', '1']","['2', '1']","['2', '0']",[],[],1.50
10.03. 02:25,Tomova V.,1,1,6,3,,,3,8,57%,71% (27/38),34% (10/29),20% (1/5),23% (10/43),47% (18/38),33% (2/6),55% (37/67),35% (28/81),44% (65/148),5,0,67% (8/12),15% (2/13),40% (10/25),[],"['2', '2', '4', '2']",[],[],[],2.61
WTA - SINGLES :  Dubai (United Arab Emirates),hard,header
18.02. 20:40,Garcia C.,1,6,3,3,,,6,2,60%,65% (33/51),38% (13/34),38% (3/8),33% (19/58),48% (11/23),38% (3/8),54% (46/85),37% (30/81),46% (76/166),1,0,64% (9/14),23% (3/13),44% (12/27),"['3', '1', '4', '2']",[],"['3', '3']",[],[],1.68
18.02. 20:40,Krueger A.,2,3,6,6,,,7,5,72%,67% (39/58),52% (12/23),63% (5/8),35% (18/51),62% (21/34),63% (5/8),63% (51/81),46% (39/85),54% (90/166),9,0,77% (10/13),36% (5/14),56% (15/27),"['2', '3']","['3', '1']","['2', '1', '4', '3', '6', '3']",[],[],2.22
WTA - SINGLES :  Doha (Qatar),hard,header
12.02. 21:05,Garcia C.,0,5,4,,,,4,1,58%,63% (20/32),65% (15/23),0% (0/3),14% (5/37),51% (20/39),13% (1/8),64% (35/55),33% (25/76),46% (60/131),2,0,73% (8/11),9% (1/11),41% (9/22),"['3', '2']",[],[],[],[],1.71
12.02. 21:05,Osaka N.,2,7,6,,,,6,3,49%,86% (32/37),49% (19/39),88% (7/8),38% (12/32),35% (8/23),100% (3/3),67% (51/76),36% (20/55),54% (71/131),8,0,91% (10/11),27% (3/11),59% (13/22),"['5', '5', '7', '5']","['6', '4']",[],[],[],2.16
WTA - SINGLES :  Abu Dhabi (United Arab Emirates),hard,header
05.02. 14:40,Garcia C.,1,7^7,4,4,,,7,1,63%,76% (53/70),44% (18/41),50% (3/6),25% (18/71),47% (17/36),13% (1/8),64% (71/111),33% (35/107),49% (106/218),3,0,81% (13/16),6% (1/16),44% (14/32),"['3', '4']",[],[],[],[],1.68
05.02. 14:40,Cirstea S.,2,6^4,6,6,,,4,2,66%,75% (53/71),53% (19/36),88% (7/8),24% (17/70),56% (23/41),50% (3/6),67% (72/107),36% (40/111),51% (112/218),7,0,94% (15/16),19% (3/16),56% (18/32),"['2', '0']","['5', '4']","['1', '0']",[],[],2.22
WTA - SINGLES :  Australian Open (Australia),hard,header
17.01. 12:15,Garcia C.,0,4,6^2,,,,4,1,61%,70% (35/50),34% (11/32),64% (7/11),32% (20/62),61% (19/31),33% (3/9),43,38,68% (25/37),56% (46/82),42% (39/93),49% (85/175),2,0,64% (7/11),27% (3/11),45% (10/22),"['1', '0']","['4', '3', '6', '5']",[],[],[],1.31
17.01. 12:15,Frech M.,2,6,7^7,,,,4,1,67%,68% (42/62),39% (12/31),67% (6/9),30% (15/50),66% (21/32),36% (4/11),18,16,86% (6/7),58% (54/93),44% (36/82),51% (90/175),8,0,73% (8/11),36% (4/11),55% (12/22),"['4', '4', '6', '4']","['4', '4', '6', '6']",[],[],[],3.51
15.01. 16:20,Garcia C.,2,6,7^7,,,,13,4,57%,89% (33/37),64% (18/28),0% (0/0),22% (8/36),40% (14/35),33% (1/3),34,24,78% (7/9),78% (51/65),31% (22/71),54% (73/136),8,0,100% (11/11),9% (1/11),55% (12/22),"['3', '2']",[],[],[],[],2.22
15.01. 16:20,Osaka N.,0,4,6^2,,,,11,3,51%,78% (28/36),60% (21/35),67% (2/3),11% (4/37),36% (10/28),0% (0/0),20,25,100% (2/2),69% (49/71),22% (14/65),46% (63/136),2,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.68
WTA - SINGLES :  Adelaide (Australia),hard,header
10.01. 12:00,Garcia C.,1,4,7,4,,,15,4,57%,73% (44/60),46% (21/46),71% (10/14),24% (16/66),59% (30/51),30% (3/10),61% (65/106),39% (46/117),50% (111/223),4,3,75% (12/16),19% (3/16),47% (15/32),[],"['2', '0', '7', '5']","['3', '3']",[],[],2.35
10.01. 12:00,Ostapenko J.,2,6,5,6,,,3,10,56%,76% (50/66),41% (21/51),70% (7/10),27% (16/60),54% (25/46),29% (4/14),61% (71/117),39% (41/106),50% (112/223),6,0,81% (13/16),25% (4/16),53% (17/32),"['2', '1']","['4', '5']","['1', '0', '5', '4']",[],[],1.61
09.01. 08:25,Garcia C.,2,6,1,6,,,5,6,46%,67% (26/39),50% (23/46),33% (2/6),38% (26/68),50% (16/32),25% (4/16),58% (49/85),42% (42/100),49% (91/185),7,0,69% (9/13),31% (4/13),50% (13/26),"['1', '0', '4', '3']",[],"['3', '3', '5', '3']",[],[],1.17
09.01. 08:25,Preston T.,1,4,6,3,,,0,7,68%,62% (42/68),50% (16/32),75% (12/16),33% (13/39),50% (23/46),67% (4/6),58% (58/100),42% (36/85),51% (94/185),3,1,69% (9/13),31% (4/13),50% (13/26),"['2', '2']","['2', '0', '5', '1']","['2', '1']",[],[],5.55
WTA - SINGLES :  United Cup (Australia) - Play Offs,hard,header
06.01. 07:10,Garcia C.,1,6,1,1,,,2,1,71%,60% (28/47),37% (7/19),38% (3/8),24% (13/54),55% (12/22),25% (1/4),53% (35/66),33% (25/76),42% (60/142),2,0,58% (7/12),8% (1/12),33% (8/24),"['4', '3']",[],[],[],[],8.50
06.01. 07:10,Swiatek I.,2,4,6,6,,,2,4,71%,76% (41/54),45% (10/22),75% (3/4),40% (19/47),63% (12/19),63% (5/8),67% (51/76),47% (31/66),58% (82/142),8,0,92% (11/12),42% (5/12),67% (16/24),[],"['2', '0', '4', '0']","['1', '0', '3', '0', '6', '1']",[],[],1.08
04.01. 12:05,Garcia C.,2,6,6^6,7^7,,,15,4,61%,74% (46/62),72% (28/39),50% (1/2),29% (21/72),44% (17/39),50% (3/6),73% (74/101),34% (38/111),53% (112/212),6,0,94% (15/16),19% (3/16),56% (18/32),"['1', '0', '5', '2']",[],"['3', '1']",[],[],1.04
04.01. 12:05,Helgo M.,1,2,7^8,6^5,,,4,6,65%,71% (51/72),56% (22/39),50% (3/6),26% (16/62),28% (11/39),50% (1/2),66% (73/111),27% (27/101),47% (100/212),4,2,81% (13/16),6% (1/16),44% (14/32),[],[],"['3', '4']",[],[],11.50
WTA - SINGLES :  United Cup (Australia),hard,header
03.01. 07:20,Garcia C.,2,6,5,6,,,11,5,60%,72% (41/57),45% (17/38),0% (0/4),35% (20/57),39% (12/31),63% (5/8),61% (58/95),36% (32/88),49% (90/183),6,0,75% (12/16),31% (5/16),53% (17/32),"['2', '1', '4', '3']","['3', '4']","['2', '1', '4', '1']",[],[],1.70
03.01. 07:20,Paolini J.,1,4,7,4,,,3,1,65%,65% (37/57),61% (19/31),38% (3/8),28% (16/57),55% (21/38),100% (4/4),64% (56/88),39% (37/95),51% (93/183),4,0,69% (11/16),25% (4/16),47% (15/32),"['3', '3']","['3', '1', '7', '5']","['2', '4']",[],[],2.17
01.01. 15:05,Garcia C.,2,1,6,6,,,10,0,64%,70% (32/46),50% (13/26),40% (2/5),42% (21/50),40% (10/25),36% (4/11),63% (45/72),41% (31/75),52% (76/147),5,0,75% (9/12),36% (4/11),57% (13/23),[],"['2', '1', '5', '2']","['1', '0', '3', '0']",[],[],1.44
01.01. 15:05,Kerber A.,1,6,2,2,,,2,2,67%,58% (29/50),60% (15/25),64% (7/11),30% (14/46),50% (13/26),60% (3/5),59% (44/75),38% (27/72),48% (71/147),5,1,64% (7/11),25% (3/12),43% (10/23),"['1', '0', '4', '1', '6', '1']",[],[],[],[],2.83
EXHIBITION - WOMEN :  World Tennis League (United Arab Emirates),hard,header
22.12.2023,Garcia C.,0,5,,,,,3,0,66%,74% (17/23),50% (6/12),80% (4/5),23% (5/22),33% (3/9),0% (0/3),66% (23/35),26% (8/31),47% (31/66),83% (5/6),0% (0/6),42% (5/12),[],[],[],[],[],1.66
22.12.2023,Kenin S.,1,7,,,,,2,0,71%,77% (17/22),67% (6/9),100% (3/3),26% (6/23),50% (6/12),20% (1/5),74% (23/31),34% (12/35),53% (35/66),100% (6/6),17% (1/6),58% (7/12),"['6', '5']",[],[],[],[],2.26
WTA - SINGLES :  Billie Jean King Cup - World Group (World),-,header
08.11.2023,Garcia C.,1,6^6,7,4,,,18,6,65%,74% (50/68),44% (16/36),33% (2/6),30% (21/71),50% (16/32),67% (4/6),45,52,63% (66/104),36% (37/103),50% (103/207),76% (13/17),24% (4/17),50% (17/34),[],"['2', '1', '6', '5']","['1', '0', '3', '2']",[],[],1.59
08.11.2023,Paolini J.,2,7^8,5,6,,,3,2,69%,70% (50/71),50% (16/32),33% (2/6),26% (18/68),56% (20/36),67% (4/6),15,21,64% (66/103),37% (38/104),50% (104/207),76% (13/17),24% (4/17),50% (17/34),[],"['5', '5']","['2', '2', '4', '4', '6', '4']",[],[],2.37
WTA - SINGLES :  Zhuhai (China),hard,header
27.10.2023,Garcia C.,0,1,6^4,,,,8,6,60%,68% (27/40),37% (10/27),73% (8/11),23% (8/35),33% (7/21),100% (1/1),20,25,55% (37/67),27% (15/56),42% (52/123),67% (6/9),10% (1/10),37% (7/19),[],"['5', '5']",[],[],[],1.64
27.10.2023,Haddad Maia B.,2,6,7^7,,,,3,3,63%,77% (27/35),67% (14/21),0% (0/1),33% (13/40),63% (17/27),27% (3/11),16,18,73% (41/56),45% (30/67),58% (71/123),90% (9/10),33% (3/9),63% (12/19),"['2', '0', '4', '0']","['5', '4']",[],[],[],2.28
25.10.2023,Garcia C.,2,6,7^7,,,,5,2,54%,83% (30/36),68% (21/31),100% (2/2),27% (13/49),35% (6/17),33% (1/3),20,20,76% (51/67),29% (19/66),53% (70/133),100% (11/11),10% (1/10),57% (12/21),"['2', '0']",[],[],[],[],1.99
25.10.2023,Keys M.,0,3,6^3,,,,12,1,74%,73% (36/49),65% (11/17),67% (2/3),17% (6/36),32% (10/31),0% (0/2),18,17,71% (47/66),24% (16/67),47% (63/133),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],1.84
WTA - SINGLES :  Zhengzhou (China),hard,header
11.10.2023,Garcia C.,1,6,4,5,,,9,5,56%,72% (42/58),48% (22/46),75% (9/12),32% (21/65),44% (12/27),30% (3/10),62% (64/104),36% (33/92),49% (97/196),80% (12/15),19% (3/16),48% (15/31),"['3', '2', '4', '3', '6', '3']",[],[],[],[],1.46
11.10.2023,Paolini J.,2,3,6,7,,,2,1,71%,68% (44/65),56% (15/27),70% (7/10),28% (16/58),52% (24/46),25% (3/12),64% (59/92),38% (40/104),51% (99/196),81% (13/16),20% (3/15),52% (16/31),"['3', '3']","['4', '3']","['6', '5']",[],[],2.78
WTA - SINGLES :  Beijing (China),hard,header
06.10.2023,Garcia C.,1,7^10,6^5,1,,,16,2,68%,72% (55/76),42% (15/36),33% (2/6),19% (14/74),52% (12/23),100% (2/2),63% (70/112),27% (26/97),46% (96/209),73% (11/15),13% (2/16),42% (13/31),[],"['2', '4', '5', '5']",[],[],[],6.45
06.10.2023,Swiatek I.,2,6^8,7^7,6,,,4,1,76%,81% (60/74),48% (11/23),0% (0/2),28% (21/76),58% (21/36),67% (4/6),73% (71/97),38% (42/112),54% (113/209),88% (14/16),27% (4/15),58% (18/31),[],"['2', '1', '4', '1']","['2', '0', '5', '1']",[],[],1.12
05.10.2023,Garcia C.,2,6,6,,,,6,5,64%,76% (32/42),42% (10/24),83% (5/6),38% (14/37),61% (17/28),29% (4/14),64% (42/66),48% (31/65),56% (73/131),89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '3']","['2', '1', '4', '1']",[],[],[],1.74
05.10.2023,Kalinina A.,0,3,2,,,,2,7,57%,62% (23/37),39% (11/28),71% (10/14),24% (10/42),58% (14/24),17% (1/6),52% (34/65),36% (24/66),44% (58/131),50% (4/8),11% (1/9),29% (5/17),"['2', '3']",[],[],[],[],2.12
03.10.2023,Garcia C.,2,6,3,6,,,8,0,64%,69% (44/64),58% (21/36),85% (11/13),31% (18/58),56% (14/25),33% (3/9),65% (65/100),39% (32/83),53% (97/183),86% (12/14),23% (3/13),56% (15/27),"['2', '0']","['2', '5']","['2', '0']",[],[],1.63
03.10.2023,Putintseva Y.,1,3,6,3,,,1,1,70%,69% (40/58),44% (11/25),67% (6/9),31% (20/64),42% (15/36),15% (2/13),61% (51/83),35% (35/100),47% (86/183),77% (10/13),14% (2/14),44% (12/27),[],"['3', '1', '5', '1']",[],[],[],2.32
