Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,243/146,33/15,202/122,8/8,0/1,-
2024,33/14,4/4,29/7,0/2,0/1,-
2023,40/22,8/1,29/19,3/2,-,-
2022,23/6,0/1,23/5,-,-,-
2019,17/18,2/2,14/15,1/1,-,-
2018,11/6,-,11/6,-,-,-
2017,35/21,2/1,33/20,-,-,-
2016,32/29,0/3,29/24,3/2,-,-
2015,28/16,16/2,12/14,-,-,-
2014,24/14,1/1,22/12,1/1,-,-
