Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,82/46,19/16,58/28,5/2,-,-
2024,16/19,6/8,5/9,5/2,-,-
2023,30/16,7/5,23/11,-,-,-
2022,36/11,6/3,30/8,-,-,-
