Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,304/174,58/40,206/107,13/8,21/17,6/2
2024,19/17,5/5,10/9,-,3/3,1/0
2022,14/9,1/2,12/7,1/0,-,-
2021,18/7,2/2,16/5,-,-,-
2020,16/3,-,16/2,-,-,0/1
2019,40/11,9/2,29/7,1/0,1/2,-
2018,44/22,5/4,29/10,3/4,6/3,1/1
2017,27/22,5/5,14/13,-,4/4,4/0
2016,34/22,5/4,28/17,-,1/1,-
2015,31/18,5/3,17/11,5/2,4/2,-
2014,15/15,2/3,8/9,3/1,2/2,-
2013,28/17,11/6,17/10,0/1,-,-
2012,18/10,8/4,10/6,-,-,-
2011,0/1,-,0/1,-,-,-
