Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,83/188,12/35,48/99,1/1,-,22/53
2024,3/15,0/1,3/14,-,-,-
2023,19/51,0/2,18/33,-,-,1/16
2022,24/46,1/2,7/19,-,-,16/25
2021,15/41,4/15,6/14,-,-,5/12
2020,6/11,3/3,3/8,-,-,-
2019,9/12,1/3,7/8,1/1,-,-
2016,3/2,3/2,-,-,-,-
2015,0/1,0/1,-,-,-,-
2014,0/3,0/3,-,-,-,-
2013,4/3,0/1,4/2,-,-,-
2012,0/3,0/2,0/1,-,-,-
