Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,109/69,92/54,4/3,1/5,-,12/7
2024,25/18,20/14,-,0/1,-,5/3
2023,35/21,30/15,4/3,1/3,-,-
2022,30/21,26/19,-,0/1,-,4/1
2021,19/9,16/6,-,-,-,3/3
