Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,26/40,15/33,6/4,0/1,-,5/2
2024,8/12,8/12,-,-,-,-
2023,8/9,1/5,6/2,0/1,-,1/1
2022,6/12,2/9,0/2,-,-,4/1
2021,3/6,3/6,-,-,-,-
2020,1/1,1/1,-,-,-,-
