Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,122/112,46/38,72/62,4/12,-,-
2024,4/7,-,4/6,0/1,-,-
2023,17/13,-,17/13,-,-,-
2022,1/1,-,1/1,-,-,-
2021,4/11,2/4,1/2,1/5,-,-
2020,10/15,-,9/13,1/2,-,-
2019,37/22,4/3,33/19,-,-,-
2018,2/2,-,2/2,-,-,-
2017,11/11,11/11,-,-,-,-
2016,20/12,19/10,-,1/2,-,-
2015,10/9,10/9,-,-,-,-
2014,4/4,-,3/3,1/1,-,-
2013,2/5,0/1,2/3,0/1,-,-
