Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,279/170,85/59,150/76,42/29,0/1,2/5
2024,59/17,19/6,40/9,-,0/1,0/1
2023,48/25,7/5,28/9,12/9,-,1/2
2022,35/22,25/13,4/3,6/6,-,-
2021,22/19,6/7,3/5,13/6,-,0/1
2020,8/10,1/4,7/5,0/1,-,-
2019,32/23,3/9,21/8,8/5,-,0/1
2018,28/17,3/2,21/13,3/2,-,1/0
2017,20/10,9/4,11/6,-,-,-
2016,16/9,10/5,6/4,-,-,-
2015,6/9,2/2,4/7,-,-,-
2014,4/6,0/1,4/5,-,-,-
2013,1/3,0/1,1/2,-,-,-
