Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,24/15,11/9,10/4,3/2,-,-
2024,12/10,10/8,0/1,2/1,-,-
2023,12/5,1/1,10/3,1/1,-,-
