Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Szczecin (Poland),clay,header
11.09. 13:40,Paulson A.,0,3,,,,,2,1,64%,71% (10/14),38% (3/8),0% (0/1),0 km/h,0 km/h,32% (7/22),40% (6/15),0% (0/4),59% (13/22),35% (13/37),44% (26/59),5,0,75% (3/4),0% (0/5),33% (3/9),[],[],[],[],[],1.25
11.09. 13:40,Fanselow S.,1,6,,,,,1,2,59%,68% (15/22),60% (9/15),100% (4/4),0 km/h,0 km/h,29% (4/14),63% (5/8),100% (1/1),65% (24/37),41% (9/22),56% (33/59),5,0,100% (5/5),25% (1/4),67% (6/9),"['2', '0']",[],[],[],[],3.76
CHALLENGER MEN - SINGLES :  Szczecin (Poland) - Qualification,clay,header
10.09. 13:40,Paulson A.,2,6,6,,,,9,0,76%,91% (31/34),55% (6/11),0% (0/0),0 km/h,0 km/h,36% (13/36),54% (13/24),30% (3/10),82% (37/45),43% (26/60),60% (63/105),7,0,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '5', '2']","['5', '4']",[],[],[],1.26
10.09. 13:40,Giannessi A.,0,2,4,,,,4,2,60%,64% (23/36),46% (11/24),70% (7/10),0 km/h,0 km/h,9% (3/34),45% (5/11),0% (0/0),57% (34/60),18% (8/45),40% (42/105),3,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.35
08.09. 16:30,Paulson A.,2,6,6,,,,6,6,62%,85% (29/34),48% (10/21),100% (2/2),0 km/h,0 km/h,29% (11/38),67% (12/18),75% (3/4),71% (39/55),41% (23/56),56% (62/111),7,0,100% (9/9),33% (3/9),67% (12/18),"['4', '2']","['2', '1', '6', '3']",[],[],[],1.55
08.09. 16:30,Topo M.,0,3,3,,,,3,1,68%,71% (27/38),33% (6/18),25% (1/4),0 km/h,0 km/h,15% (5/34),52% (11/21),0% (0/2),59% (33/56),29% (16/55),44% (49/111),3,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.37
CHALLENGER MEN - SINGLES :  Tulln (Austria),clay,header
06.09. 17:25,Paulson A.,1,4,7^7,3,,,9,3,59%,67% (47/70),50% (24/48),73% (8/11),0 km/h,0 km/h,29% (20/69),36% (14/39),13% (1/8),60% (71/118),31% (34/108),46% (105/226),4,0,79% (11/14),12% (2/17),42% (13/31),[],[],"['1', '2']",[],[],1.94
06.09. 17:25,Molleker R.,2,6,6^5,6,,,14,4,64%,71% (49/69),64% (25/39),88% (7/8),0 km/h,0 km/h,33% (23/70),50% (24/48),27% (3/11),69% (74/108),40% (47/118),54% (121/226),6,0,88% (15/17),21% (3/14),58% (18/31),"['3', '2']",[],"['2', '0', '3', '1']",[],[],1.80
04.09. 15:25,Paulson A.,2,6,7,,,,4,4,63%,70% (26/37),59% (13/22),80% (4/5),0 km/h,0 km/h,32% (7/22),62% (18/29),57% (4/7),66% (39/59),49% (25/51),58% (64/110),7,0,90% (9/10),44% (4/9),68% (13/19),"['3', '1', '5', '1']","['2', '3', '6', '5']",[],[],[],2.02
04.09. 15:25,Sachko V.,0,1,5,,,,1,8,43%,68% (15/22),38% (11/29),43% (3/7),0 km/h,0 km/h,30% (11/37),41% (9/22),20% (1/5),51% (26/51),34% (20/59),42% (46/110),3,2,56% (5/9),10% (1/10),32% (6/19),[],"['3', '1']",[],[],[],1.74
03.09. 15:30,Paulson A.,2,6,4,7,,,5,6,62%,74% (51/69),52% (22/42),86% (6/7),0 km/h,0 km/h,27% (16/59),46% (23/50),17% (2/12),66% (73/111),36% (39/109),51% (112/220),7,0,94% (15/16),13% (2/16),53% (17/32),"['6', '4']",[],"['7', '5']",[],[],1.73
