Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,120/62,50/35,48/22,7/2,5/2,10/1
2024,37/22,13/10,19/10,-,5/2,-
2023,56/18,19/10,20/5,7/2,-,10/1
2019,1/1,1/1,-,-,-,-
2018,2/3,2/1,0/2,-,-,-
2017,11/8,2/3,9/5,-,-,-
2016,13/9,13/9,-,-,-,-
2015,0/1,0/1,-,-,-,-
