Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Singapore (Singapore),hard,header
WTA - SINGLES :  Singapore (Singapore),hard,header
31.01. 19:35,Osorio C.,0,4,2,,,,1,11,66%,65% (26/40),24% (5/21),63% (5/8),33% (12/36),25% (4/16),33% (1/3),53% (29/55),31% (18/58),42% (47/113),3,2,63% (5/8),10% (1/10),33% (6/18),[],"['2', '4']",[],[],[],3.00
31.01. 19:35,Mertens E.,2,6,6,,,,6,2,69%,67% (24/36),75% (12/16),67% (2/3),35% (14/40),76% (16/21),38% (3/8),69% (40/58),47% (26/55),58% (66/113),7,0,90% (9/10),38% (3/8),67% (12/18),"['1', '0']","['2', '1', '4', '1', '5', '2']",[],[],[],1.40
29.01. 11:40,Osorio C.,2,3,6,6,,,6,5,58%,62% (24/39),43% (12/28),14% (1/7),45% (29/64),63% (24/38),42% (8/19),54% (36/67),52% (53/102),53% (89/169),9,0,54% (7/13),57% (8/14),56% (15/27),"['3', '4']","['2', '2', '4', '2', '6', '2']","['1', '1', '3', '3', '4', '4', '6', '4']",[],[],1.61
29.01. 11:40,Salkova D.,1,6,2,4,,,0,6,63%,55% (35/64),37% (14/38),58% (11/19),38% (15/39),57% (16/28),86% (6/7),48% (49/102),46% (31/67),47% (80/169),1,0,43% (6/14),46% (6/13),44% (12/27),"['4', '2', '5', '3']","['1', '0']","['1', '0', '2', '1', '4', '3']",[],[],2.58
27.01. 09:40,Osorio C.,2,6,6^0,6,,,5,3,58%,60% (34/57),63% (26/41),57% (4/7),32% (18/56),68% (19/28),55% (6/11),61% (60/98),44% (37/84),53% (97/182),8,0,80% (12/15),46% (6/13),64% (18/28),"['2', '0', '4', '0']","['1', '0', '2', '1']","['3', '1', '5', '3']",[],[],1.46
27.01. 09:40,Pera B.,1,1,7^7,3,,,5,4,67%,68% (38/56),32% (9/28),45% (5/11),40% (23/57),37% (15/41),43% (3/7),56% (47/84),39% (38/98),47% (85/182),2,1,54% (7/13),20% (3/15),36% (10/28),[],"['1', '1', '2', '2']","['2', '3']",[],[],2.77
WTA - SINGLES :  Australian Open (Australia),hard,header
16.01. 05:35,Osorio C.,0,5,3,,,,0,7,69%,53% (24/45),35% (7/20),40% (4/10),36% (13/36),50% (14/28),38% (3/8),18,26,79% (11/14),48% (31/65),42% (27/64),45% (58/129),2,0,45% (5/11),30% (3/10),38% (8/21),"['5', '5']","['1', '1', '2', '2']",[],[],[],3.20
16.01. 05:35,Jabeur O.,2,7,6,,,,1,1,56%,64% (23/36),50% (14/28),63% (5/8),47% (21/45),65% (13/20),60% (6/10),19,25,63% (12/19),58% (37/64),52% (34/65),55% (71/129),8,0,70% (7/10),55% (6/11),62% (13/21),"['1', '0', '6', '5']","['1', '0', '2', '1', '3', '2', '6', '3']",[],[],[],1.36
14.01. 14:45,Osorio C.,2,6,6^4,6,,,3,1,69%,62% (39/63),64% (18/28),56% (5/9),37% (21/57),55% (31/56),60% (6/10),25,45,75% (12/16),63% (57/91),46% (52/113),53% (109/204),7,0,75% (12/16),38% (6/16),56% (18/32),"['1', '1', '3', '1', '6', '4']","['4', '2']","['1', '0', '5', '4']",[],[],2.63
