Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,203/119,105/46,69/54,6/4,12/11,11/4
2024,27/18,13/6,9/8,1/1,4/3,-
2023,30/20,15/7,7/10,3/1,3/2,2/0
2022,20/19,5/3,13/11,2/1,0/4,-
2021,35/17,16/3,14/12,-,5/2,-
2020,13/13,5/4,7/6,0/1,-,1/2
2019,43/15,30/12,9/3,-,-,4/0
2018,18/6,12/4,6/2,-,-,-
2017,13/7,7/3,4/2,-,-,2/2
2016,4/4,2/4,-,-,-,2/0
