23.04. 01:25,Sandgren T.,2,6,7^7,,,,9,0,58%,76% (35/46),55% (18/33),86% (6/7),32% (12/38),47% (14/30),67% (2/3),5,67% (53/79),38% (26/68),54% (79/147),3,91% (10/11),20% (2/10),57% (12/21),"['2', '0']","['3', '4']",[],[],[],1.47
CHALLENGER MEN - SINGLES :  Tallahassee (USA),clay,header
17.04. 20:40,Kwiatkowski T. S.,0,6^3,2,,,,6,2,55%,64% (27/42),44% (15/34),57% (4/7),25% (10/40),44% (12/27),33% (1/3),7,55% (42/76),33% (22/67),45% (64/143),2,70% (7/10),10% (1/10),40% (8/20),"['5', '5']",[],[],[],[],2.21
17.04. 20:40,Krueger M.,2,7^7,6,,,,5,4,60%,75% (30/40),56% (15/27),67% (2/3),36% (15/42),56% (19/34),43% (3/7),8,67% (45/67),45% (34/76),55% (79/143),4,90% (9/10),30% (3/10),60% (12/20),"['5', '4']","['4', '2', '6', '2']",[],[],[],1.63
17.04. 00:05,Kwiatkowski T. S.,2,2,6,6,,,6,5,56%,71% (35/49),34% (13/38),50% (5/10),37% (18/49),56% (18/32),55% (6/11),8,55% (48/87),44% (36/81),50% (84/168),4,62% (8/13),46% (6/13),54% (14/26),"['2', '5']","['1', '0', '3', '0', '5', '2']","['2', '1', '4', '1']",[],[],2.47
17.04. 00:05,Boyer T.,1,6,2,4,,,5,2,60%,63% (31/49),44% (14/32),45% (5/11),29% (14/49),66% (25/38),50% (5/10),6,56% (45/81),45% (39/87),50% (84/168),4,54% (7/13),38% (5/13),46% (12/26),"['3', '1', '5', '1', '6', '2']","['2', '4']","['2', '4']",[],[],1.51
CHALLENGER MEN - SINGLES :  Sarasota (USA),clay,header
09.04. 00:00,Kwiatkowski T. S.,1,6,3,2,,,6,10,69%,71% (47/66),27% (8/30),60% (6/10),22% (11/49),51% (20/39),50% (2/4),4,57% (55/96),35% (31/88),47% (86/184),3,69% (9/13),14% (2/14),41% (11/27),"['3', '2']","['1', '2']",[],[],[],1.62
09.04. 00:00,Sandgren T.,2,4,6,6,,,8,4,56%,78% (38/49),49% (19/39),50% (2/4),29% (19/66),73% (22/30),40% (4/10),5,65% (57/88),43% (41/96),53% (98/184),5,86% (12/14),31% (4/13),59% (16/27),[],"['2', '0', '5', '3']","['2', '1', '4', '1']",[],[],2.23
CHALLENGER MEN - SINGLES :  Mexico City (Mexico),clay,header
02.04. 04:50,Kwiatkowski T. S.,1,6,3,1,,,4,2,58%,61% (28/46),48% (16/33),50% (4/8),23% (8/35),43% (17/40),33% (1/3),8,56% (44/79),33% (25/75),45% (69/154),3,69% (9/13),8% (1/12),40% (10/25),"['2', '0']",[],[],[],[],1.54
02.04. 04:50,Janvier M.,2,3,6,6,,,7,8,47%,77% (27/35),58% (23/40),67% (2/3),39% (18/46),52% (17/33),50% (4/8),8,67% (50/75),44% (35/79),55% (85/154),6,92% (11/12),31% (4/13),60% (15/25),[],"['2', '0']","['2', '1', '4', '1', '6', '1']",[],[],2.40
ITF MEN - SINGLES :  M25 Santo Domingo 2 (Dominican Republic),hard,header
ITF MEN - SINGLES :  M25 Santo Domingo (Dominican Republic),hard,header
ATP - SINGLES :  Dallas (USA) - Qualification,hard,header
05.02. 00:00,Kwiatkowski T. S.,1,6,6^2,2,,,2,2,56%,75% (39/52),44% (18/41),57% (4/7),17% (8/46),36% (13/36),100% (2/2),17,14,50% (16/32),6,61% (57/93),25% (20/80),45% (77/173),3,80% (12/15),13% (2/15),47% (14/30),"['1', '0']","['3', '2']",[],[],[],2.35
05.02. 00:00,Atmane T.,2,4,7^7,6,,,12,4,56%,83% (38/46),64% (23/36),0% (0/2),29% (15/52),56% (23/41),43% (3/7),39,15,73% (27/37),7,75% (60/80),39% (36/93),55% (96/173),5,87% (13/15),20% (3/15),53% (16/30),[],"['5', '5']","['2', '1', '4', '1']",[],[],1.56
CHALLENGER MEN - SINGLES :  Cleveland (USA),hard,header
02.02. 23:45,Kwiatkowski T. S.,1,6^7,7,4,,,11,8,58%,82% (55/67),38% (18/48),57% (4/7),29% (23/78),51% (24/47),27% (3/11),7,63% (73/115),38% (47/125),50% (120/240),5,82% (14/17),18% (3/17),50% (17/34),"['2', '1']","['5', '5', '7', '5']",[],[],[],1.81
02.02. 23:45,Quinn E.,2,7^9,5,6,,,16,4,62%,71% (55/78),49% (23/47),73% (8/11),18% (12/67),63% (30/48),43% (3/7),7,62% (78/125),37% (42/115),50% (120/240),3,82% (14/17),18% (3/17),50% (17/34),"['2', '2']","['3', '2']","['2', '1']",[],[],1.91
02.02. 00:40,Kwiatkowski T. S.,2,6,7^7,,,,10,2,78%,89% (41/46),62% (8/13),0% (0/0),20% (8/40),42% (11/26),33% (1/3),6,83% (49/59),28% (18/65),54% (67/124),3,100% (11/11),9% (1/11),55% (12/22),"['5', '4']",[],[],[],[],1.48
02.02. 00:40,Trotter J. K.,0,4,6^3,,,,6,1,61%,80% (32/40),58% (15/26),67% (2/3),11% (5/46),38% (5/13),0% (0/0),4,72% (47/65),17% (10/59),46% (57/124),1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],2.56
31.01. 02:25,Kwiatkowski T. S.,2,6,6,,,,6,4,70%,80% (28/35),33% (5/15),67% (4/6),53% (19/36),58% (14/24),63% (5/8),5,52% (15/29),58% (11/19),60% (29/48),4,78% (7/9),63% (5/8),71% (12/17),"['2', '0', '4', '0']","['2', '1', '4', '1', '5', '2']",[],[],[],1.20
31.01. 02:25,Chappell N.,0,3,2,,,,1,3,60%,47% (17/36),42% (10/24),38% (3/8),20% (7/35),67% (10/15),33% (2/6),3,42% (8/19),48% (14/29),40% (19/48),2,38% (3/8),22% (2/9),29% (5/17),"['1', '4']","['2', '4']",[],[],[],4.26
CHALLENGER MEN - SINGLES :  Indian Wells 2 (USA),hard,header
27.01. 02:35,Kwiatkowski T. S.,1,6,6^5,3,,,9,4,52%,81% (35/43),51% (20/39),50% (2/4),32% (24/75),58% (28/48),33% (4/12),7,67% (55/82),42% (52/123),52% (107/205),4,85% (11/13),27% (4/15),54% (15/28),"['1', '0', '3', '0', '6', '1']","['2', '2']",[],[],[],1.51
27.01. 02:35,Ilagan A.,2,1,7^7,6,,,5,6,61%,68% (51/75),42% (20/48),67% (8/12),19% (8/43),49% (19/39),50% (2/4),6,58% (71/123),33% (27/82),48% (98/205),5,73% (11/15),15% (2/13),46% (13/28),[],"['1', '0']","['2', '0']",[],[],2.45
25.01. 23:35,Kwiatkowski T. S.,2,7,4,6,,,4,2,53%,88% (44/50),57% (25/44),83% (5/6),35% (26/75),45% (14/31),25% (2/8),7,73% (69/94),38% (40/106),55% (109/200),3,94% (15/16),13% (2/15),55% (17/31),"['7', '5']",[],"['4', '2']",[],[],2.08
25.01. 23:35,Jubb P.,1,5,6,3,,,2,2,71%,65% (49/75),55% (17/31),75% (6/8),12% (6/50),43% (19/44),17% (1/6),5,62% (66/106),27% (25/94),46% (91/200),3,87% (13/15),6% (1/16),45% (14/31),[],"['3', '2']",[],[],[],1.71
24.01. 23:40,Kwiatkowski T. S.,2,6,6,,,,3,2,57%,66% (23/35),62% (16/26),88% (7/8),34% (15/44),70% (19/27),33% (4/12),5,64% (39/61),48% (34/71),55% (73/132),3,89% (8/9),40% (4/10),63% (12/19),"['1', '0']","['3', '2', '4', '3', '6', '3']",[],[],[],1.12
24.01. 23:40,McKennon M.,0,4,3,,,,4,5,62%,66% (29/44),30% (8/27),67% (8/12),34% (12/35),38% (10/26),13% (1/8),5,52% (37/71),36% (22/61),45% (59/132),1,60% (6/10),11% (1/9),37% (7/19),[],"['3', '3']",[],[],[],5.85
CHALLENGER MEN - SINGLES :  Indian Wells (USA),hard,header
20.01. 23:35,Kwiatkowski T. S.,1,2,7,6^3,,,2,5,61%,65% (39/60),64% (25/39),25% (1/4),24% (16/66),29% (6/21),67% (2/3),5,65% (64/99),25% (22/87),46% (86/186),5,81% (13/16),13% (2/16),47% (15/32),[],"['5', '5', '7', '5']",[],[],[],2.39
20.01. 23:35,Holt B.,2,6,5,7^7,,,3,0,76%,76% (50/66),71% (15/21),33% (1/3),35% (21/60),36% (14/39),75% (3/4),6,75% (65/87),35% (35/99),54% (100/186),3,88% (14/16),19% (3/16),53% (17/32),"['1', '0', '4', '1']","['3', '2']",[],[],[],1.53
19.01. 23:40,Kwiatkowski T. S.,2,7,6,,,,7,2,59%,78% (32/41),36% (10/28),33% (1/3),36% (13/36),58% (11/19),67% (4/6),5,61% (42/69),44% (24/55),53% (66/124),9,82% (9/11),40% (4/10),62% (13/21),"['3', '5', '5', '5', '7', '5']","['2', '0']",[],[],[],1.70
19.01. 23:40,Trungelliti M.,0,5,3,,,,2,2,65%,64% (23/36),42% (8/19),33% (2/6),22% (9/41),64% (18/28),67% (2/3),9,56% (31/55),39% (27/69),47% (58/124),4,60% (6/10),18% (2/11),38% (8/21),"['1', '0', '3', '0']",[],[],[],[],2.07
18.01. 23:40,Kwiatkowski T. S.,2,6,7^8,,,,3,6,63%,77% (36/47),43% (12/28),80% (4/5),32% (13/41),51% (18/35),60% (3/5),5,64% (48/75),41% (31/76),52% (79/151),2,90% (9/10),27% (3/11),57% (12/21),"['1', '0', '5', '2', '6', '3']",[],[],[],[],1.23
18.01. 23:40,Handel T.,0,3,6^6,,,,2,2,54%,68% (28/41),49% (17/35),40% (2/5),23% (11/47),57% (16/28),20% (1/5),4,59% (45/76),36% (27/75),48% (72/151),1,73% (8/11),10% (1/10),43% (9/21),"['3', '5']",[],[],[],[],3.92
17.01. 03:55,Kwiatkowski T. S.,2,6,7^8,,,,6,4,52%,68% (23/34),48% (15/31),33% (2/6),49% (21/43),57% (20/35),75% (6/8),9,58% (38/65),53% (41/78),55% (79/143),4,60% (6/10),55% (6/11),57% (12/21),"['3', '2', '5', '2', '6', '3']","['1', '3', '5', '5', '6', '6']",[],[],[],1.33
17.01. 03:55,Kuzuhara B.,0,3,6^6,,,,0,10,55%,51% (22/43),43% (15/35),25% (2/8),32% (11/34),52% (16/31),67% (4/6),4,47% (37/78),42% (27/65),45% (64/143),3,45% (5/11),40% (4/10),43% (9/21),"['3', '5']","['1', '0', '3', '0', '6', '5']",[],[],[],3.19
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),hard,header
05.01. 17:35,Kwiatkowski T. S.,1,7^7,3,4,,,16,1,55%,74% (40/54),60% (27/45),50% (2/4),25% (18/73),38% (8/21),0% (0/0),6,68% (67/99),28% (26/94),48% (93/193),1,87% (13/15),0% (0/16),42% (13/31),[],[],[],[],[],1.87
05.01. 17:35,Gerasimov E.,2,6^2,6,6,,,15,2,78%,75% (55/73),62% (13/21),0% (0/0),26% (14/54),40% (18/45),50% (2/4),7,72% (68/94),32% (32/99),52% (100/193),3,100% (16/16),13% (2/15),58% (18/31),[],"['2', '0']","['2', '1']",[],[],1.85
04.01. 20:35,Kwiatkowski T. S.,2,6,6,,,,9,4,58%,81% (30/37),44% (12/27),60% (3/5),39% (18/46),64% (14/22),50% (4/8),9,66% (42/64),47% (32/68),56% (74/132),5,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '4', '3']","['1', '0', '3', '0']",[],[],[],1.31
04.01. 20:35,Giustino L.,0,4,4,,,,5,4,68%,61% (28/46),36% (8/22),50% (4/8),19% (7/37),56% (15/27),40% (2/5),4,53% (36/68),34% (22/64),44% (58/132),3,60% (6/10),20% (2/10),40% (8/20),"['2', '2']","['3', '5']",[],[],[],3.31
02.01. 18:25,Kwiatkowski T. S.,2,6,6,,,,8,0,62%,90% (28/31),63% (12/19),0% (0/0),18% (6/33),54% (15/28),25% (2/8),9,80% (40/50),35% (22/63),55% (62/113),3,100% (10/10),20% (2/10),60% (12/20),"['3', '2']","['1', '0']",[],[],[],2.28
02.01. 18:25,Rocha H.,0,4,4,,,,7,6,54%,82% (27/33),46% (13/28),75% (6/8),10% (3/31),37% (7/19),0% (0/0),5,65% (41/63),20% (10/50),45% (51/113),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.59
CHALLENGER MEN - SINGLES :  Drummondville (Canada),hard,header
16.11.2023,Kwiatkowski T. S.,1,1,7^7,3,,,20,5,57%,78% (42/54),43% (17/40),67% (6/9),13% (7/53),45% (18/40),0% (0/5),5,63% (59/94),27% (25/93),45% (84/187),1,77% (10/13),0% (0/15),36% (10/28),[],[],[],[],[],3.06
16.11.2023,Duckworth J.,2,6,6^3,6,,,12,1,57%,87% (46/53),55% (22/40),100% (5/5),22% (12/54),58% (23/40),33% (3/9),6,73% (68/93),37% (35/94),55% (103/187),3,100% (15/15),23% (3/13),64% (18/28),"['2', '0', '5', '1']",[],"['2', '0']",[],[],1.35
15.11.2023,Kwiatkowski T. S.,2,7^7,0,7,,,5,5,55%,74% (40/54),50% (22/44),64% (7/11),21% (12/57),47% (16/34),50% (2/4),8,63% (62/98),31% (28/91),48% (90/189),2,73% (11/15),13% (2/15),43% (13/30),[],[],"['3', '3', '7', '5']",[],[],1.53
15.11.2023,Hussey G.,1,6^4,6,5,,,5,1,63%,79% (45/57),53% (18/34),50% (2/4),26% (14/54),50% (22/44),36% (4/11),11,69% (63/91),37% (36/98),52% (99/189),6,87% (13/15),27% (4/15),57% (17/30),[],"['1', '0', '3', '0', '5', '0']","['3', '2']",[],[],2.41
CHALLENGER MEN - SINGLES :  Knoxville (USA),hard,header
09.11.2023,Kwiatkowski T. S.,1,6,4,3,,,6,7,53%,83% (33/40),43% (15/35),75% (6/8),35% (21/60),50% (16/32),30% (3/10),5,64% (48/75),40% (37/92),51% (85/167),6,83% (10/12),23% (3/13),52% (13/25),"['1', '0', '3', '0', '5', '0']",[],[],[],[],1.45
09.11.2023,McHugh A.,2,0,6,6,,,4,2,65%,65% (39/60),50% (16/32),70% (7/10),18% (7/40),57% (20/35),25% (2/8),6,60% (55/92),36% (27/75),49% (82/167),3,77% (10/13),17% (2/12),48% (12/25),[],"['6', '4']","['5', '3']",[],[],2.64
08.11.2023,Kwiatkowski T. S.,2,6^5,6,6,,,18,9,66%,77% (58/75),39% (15/38),78% (7/9),38% (23/60),49% (19/39),42% (5/12),9,65% (73/113),42% (42/99),54% (115/212),6,87% (13/15),33% (5/15),60% (18/30),"['4', '2']","['1', '2', '3', '2', '5', '2']","['5', '4']",[],[],1.48
08.11.2023,Kirchheimer S.,1,7^7,2,4,,,4,3,61%,62% (37/60),51% (20/39),58% (7/12),23% (17/75),61% (23/38),22% (2/9),5,58% (57/99),35% (40/113),46% (97/212),4,67% (10/15),13% (2/15),40% (12/30),"['4', '5']","['2', '0']",[],[],[],2.54
CHALLENGER MEN - SINGLES :  Knoxville (USA) - Qualification,hard,header
06.11.2023,Kwiatkowski T. S.,2,6,6,,,,3,2,48%,79% (19/24),62% (16/26),50% (1/2),53% (17/32),55% (11/20),83% (5/6),6,70% (35/50),54% (28/52),62% (63/102),9,88% (7/8),63% (5/8),75% (12/16),"['3', '1', '5', '1']","['1', '0', '3', '0', '6', '3']",[],[],[],1.86
06.11.2023,Harrison C.,0,1,3,,,,0,1,62%,47% (15/32),45% (9/20),17% (1/6),21% (5/24),38% (10/26),50% (1/2),4,46% (24/52),30% (15/50),38% (39/102),3,38% (3/8),13% (1/8),25% (4/16),[],"['2', '4']",[],[],[],1.87
05.11.2023,Kwiatkowski T. S.,2,3,6,6,,,6,8,68%,82% (45/55),50% (13/26),80% (4/5),29% (18/62),51% (18/35),25% (2/8),5,72% (58/81),37% (36/97),53% (94/178),3,93% (13/14),14% (2/14),54% (15/28),[],"['4', '2']","['2', '1']",[],[],1.30
05.11.2023,Rodesch C.,1,6,3,4,,,10,5,64%,71% (44/62),49% (17/35),75% (6/8),18% (10/55),50% (13/26),20% (1/5),4,63% (61/97),28% (23/81),47% (84/178),3,86% (12/14),7% (1/14),46% (13/28),"['3', '1']",[],[],[],[],3.34
CHALLENGER MEN - SINGLES :  Charlottesville (USA),hard,header
31.10.2023,Kwiatkowski T. S.,1,6,6^3,6^3,,,15,9,60%,81% (54/67),51% (23/45),75% (3/4),22% (17/77),49% (24/49),18% (2/11),8,69% (77/112),33% (41/126),50% (118/238),5,94% (16/17),12% (2/17),53% (18/34),"['5', '4']","['1', '0']",[],[],[],1.80
31.10.2023,Zhukayev B.,2,4,7^7,7^7,,,22,6,61%,78% (60/77),51% (25/49),82% (9/11),19% (13/67),49% (22/45),25% (1/4),5,67% (85/126),31% (35/112),50% (120/238),3,88% (15/17),6% (1/17),47% (16/34),[],"['5', '5']",[],[],[],1.93
ITF MEN - SINGLES :  M15 Las Vegas,hard,header
23.10.2023,Kwiatkowski T. S.,1,1,6,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '6', '4']","['1', '3']",[],[],1.82
23.10.2023,Tomic B.,2,6,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '5', '1']","['1', '2']","['1', '0', '3', '0', '5', '2']",[],[],1.89
22.10.2023,Kwiatkowski T. S.,2,3,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['4', '4', '7', '5']","['3', '1', '5', '1']",[],[],1.12
22.10.2023,Dominko S.,1,6,5,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '3']","['1', '0']",[],[],[],5.47
20.10.2023,Kwiatkowski T. S.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['6', '4']","['4', '2', '5', '3']",[],[],[],1.28
20.10.2023,Andrade A.,0,4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['3', '4']",[],[],[],3.42
20.10.2023,Kwiatkowski T. S.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '1']","['1', '0', '2', '1', '5', '2', '6', '3']",[],[],[],1.10
20.10.2023,Dickerson R.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '1', '3', '5']",[],[],[],6.01
18.10.2023,Kwiatkowski T. S.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '3']","['4', '3', '6', '5']",[],[],[],1.04
