Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,71/68,50/50,20/17,1/1,-,-
2024,18/16,18/16,-,-,-,-
2023,20/16,14/13,6/3,-,-,-
2022,18/11,13/8,5/3,-,-,-
2021,11/16,1/6,9/9,1/1,-,-
2020,2/8,2/6,0/2,-,-,-
2018,2/1,2/1,-,-,-,-
