Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,112/80,99/72,1/2,-,-,12/6
2024,16/7,16/7,-,-,-,-
2023,28/18,16/12,-,-,-,12/6
2022,23/19,23/19,-,-,-,-
2021,22/14,21/12,1/2,-,-,-
2018,13/14,13/14,-,-,-,-
2017,10/8,10/8,-,-,-,-
