Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,28/20,2/2,11/5,4/9,0/1,11/3
2024,11/3,-,11/3,-,-,-
2023,8/1,-,-,-,-,8/1
2022,3/4,-,0/1,-,0/1,3/2
2020,3/8,-,-,3/8,-,-
2019,3/4,2/2,0/1,1/1,-,-
