Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,40/34,16/20,16/11,4/1,-,4/2
2024,16/11,10/7,6/4,-,-,-
2023,12/7,4/4,4/2,4/1,-,-
2022,5/2,-,1/1,-,-,4/1
2021,7/10,2/5,5/4,-,-,0/1
2019,0/3,0/3,-,-,-,-
2018,0/1,0/1,-,-,-,-
