Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,271/152,12/13,238/117,8/13,10/8,3/1
2024,40/23,-,38/19,2/1,0/2,0/1
2023,32/21,0/2,30/15,0/1,0/3,2/0
2022,54/24,5/3,47/18,2/3,-,-
2021,53/23,4/7,49/16,-,-,-
2020,8/3,-,4/2,-,4/1,-
2019,34/24,-,33/21,1/3,-,-
2018,31/17,3/1,21/12,0/2,6/2,1/0
2017,6/9,-,3/6,3/3,-,-
2016,8/6,-,8/6,-,-,-
2015,5/2,-,5/2,-,-,-
