Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,442/325,179/145,88/68,166/99,9/13,-
2024,47/21,17/12,1/2,28/5,1/2,-
2023,40/32,11/14,7/8,22/9,0/1,-
2022,32/32,12/10,7/8,8/11,5/3,-
2021,32/29,5/10,4/4,20/13,3/2,-
2020,23/22,7/12,3/2,13/8,-,-
2019,46/36,23/15,9/5,14/15,0/1,-
2018,49/32,30/18,2/3,17/11,-,-
2017,32/33,8/14,2/6,22/9,0/4,-
2016,47/25,27/13,10/6,10/6,-,-
2015,38/25,16/10,19/12,3/3,-,-
2014,41/22,15/7,22/10,4/5,-,-
2013,11/10,5/5,1/1,5/4,-,-
2011,4/6,3/5,1/1,-,-,-
