Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,174/100,117/65,48/28,7/4,-,2/3
2024,50/20,46/16,4/4,-,-,-
2023,53/33,40/19,8/10,3/1,-,2/3
2022,30/21,13/9,13/9,4/3,-,-
2021,28/10,5/5,23/5,-,-,-
2020,0/1,0/1,-,-,-,-
2015,6/10,6/10,-,-,-,-
2014,7/5,7/5,-,-,-,-
