Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,286/167,46/28,225/121,0/1,15/17,-
2024,37/24,1/3,31/17,-,5/4,-
2023,50/24,4/3,44/19,-,2/2,-
2022,48/13,5/2,43/11,-,-,-
2021,3/11,1/5,2/5,-,0/1,-
2020,29/9,-,29/9,-,-,-
2019,27/27,9/6,14/16,-,4/5,-
2018,25/21,4/2,21/18,-,0/1,-
2017,38/18,10/3,24/11,0/1,4/3,-
2016,17/12,7/2,10/9,-,0/1,-
2015,12/8,5/2,7/6,-,-,-
