Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,72/59,21/24,47/31,4/4,-,-
2024,4/2,3/1,1/1,-,-,-
2023,20/17,4/7,13/8,3/2,-,-
2022,34/24,11/11,23/12,0/1,-,-
2021,14/14,3/3,10/10,1/1,-,-
2019,0/2,0/2,-,-,-,-
