Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,148/158,49/45,99/111,0/2,-,-
2024,12/15,0/2,12/12,0/1,-,-
2023,12/22,2/2,10/20,-,-,-
2022,17/22,5/6,12/16,-,-,-
2021,23/20,6/6,17/14,-,-,-
2020,6/5,5/4,1/1,-,-,-
2019,16/17,10/12,6/5,-,-,-
2018,31/26,15/7,16/19,-,-,-
2017,12/14,2/2,10/12,-,-,-
2016,3/2,1/1,2/1,-,-,-
2015,16/14,3/2,13/11,0/1,-,-
2014,0/1,0/1,-,-,-,-
