Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,63/49,40/29,15/12,8/8,-,-
2024,10/6,10/6,-,-,-,-
2023,15/9,10/6,5/2,0/1,-,-
2022,13/11,3/3,4/4,6/4,-,-
2021,25/23,17/14,6/6,2/3,-,-
