Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,200/121,96/46,69/54,32/16,2/3,1/2
2024,17/20,4/7,6/9,5/1,2/3,-
2023,38/21,17/6,10/11,11/4,-,-
2022,26/14,2/2,13/7,11/5,-,-
2021,24/11,20/9,4/2,-,-,-
2020,16/11,5/2,8/6,2/1,-,1/2
2019,12/4,2/0,9/3,1/1,-,-
2018,18/14,-,17/11,1/3,-,-
2017,24/13,21/7,2/5,1/1,-,-
2016,20/11,20/11,-,-,-,-
2015,5/2,5/2,-,-,-,-
