Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,42/34,29/26,3/3,1/1,-,9/4
2023,18/8,8/5,3/1,-,-,7/2
2022,3/7,0/2,0/2,1/1,-,2/2
2021,3/5,3/5,-,-,-,-
2020,9/5,9/5,-,-,-,-
2019,2/3,2/3,-,-,-,-
2018,4/3,4/3,-,-,-,-
2017,3/3,3/3,-,-,-,-
