Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,217/109,128/53,33/19,46/31,7/5,3/1
2024,39/18,22/9,9/4,8/5,-,-
2023,23/19,12/10,8/6,2/1,1/2,-
2022,41/15,17/6,13/5,5/2,6/2,-
2021,10/11,1/2,3/3,6/5,0/1,-
2020,9/6,4/2,0/1,2/2,-,3/1
2019,38/12,28/6,-,10/6,-,-
2018,27/12,27/10,-,0/2,-,-
2017,18/8,10/5,-,8/3,-,-
2016,12/7,7/3,-,5/4,-,-
2015,0/1,-,-,0/1,-,-
