Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,333/231,3/7,287/169,36/43,1/1,6/11
2024,1/4,-,1/4,-,-,-
2023,17/17,1/1,6/8,9/6,1/1,0/1
2022,39/30,-,33/20,6/8,-,0/2
2021,24/19,0/2,19/13,4/3,-,1/1
2020,21/17,0/1,16/12,4/4,-,1/0
2019,33/24,1/1,27/15,5/7,-,0/1
2018,25/21,-,24/15,0/4,-,1/2
2017,55/27,1/2,46/16,6/7,-,2/2
2016,43/27,-,41/23,1/3,-,1/1
2015,29/16,-,28/14,1/1,-,0/1
2014,29/15,-,29/15,-,-,-
2013,6/6,-,6/6,-,-,-
2012,11/8,-,11/8,-,-,-
