Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,358/78,147/19,159/41,25/8,18/8,9/2
2024,59/8,26/2,29/5,-,2/1,2/0
2023,69/12,19/2,42/8,1/1,7/1,-
2022,70/10,18/1,39/5,9/3,2/1,2/0
2021,36/15,12/2,18/10,2/1,4/2,-
2020,25/6,16/2,6/4,-,-,3/0
2019,35/17,11/3,17/8,3/1,3/3,1/2
2018,43/6,34/5,8/1,-,-,1/0
2017,11/2,11/2,-,-,-,-
2016,10/2,-,-,10/2,-,-
