Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,102/99,31/37,62/59,4/2,-,5/1
2024,29/20,3/5,20/13,1/1,-,5/1
2023,7/4,0/1,4/2,3/1,-,-
2019,6/13,3/4,3/9,-,-,-
2018,16/23,6/13,10/10,-,-,-
2017,26/17,8/6,18/11,-,-,-
2016,4/6,1/2,3/4,-,-,-
2015,6/11,5/3,1/8,-,-,-
2014,3/2,3/2,-,-,-,-
2013,5/3,2/1,3/2,-,-,-
