Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,67/77,61/66,6/10,0/1,-,-
2024,15/18,15/18,-,-,-,-
2023,32/32,29/28,3/4,-,-,-
2022,19/26,16/19,3/6,0/1,-,-
2021,1/1,1/1,-,-,-,-
