Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
27.08.,Valkusz M.,2,,,,,,[],"['5', '5']","['2', '1']",[],[],1.42
27.08.,Fajta P.,1,,,,,,"['2', '1']","['2', '1']",[],[],[],2.69
22.06.,Valkusz M.,2,,,,,,"['1', '0', '3', '0', '6', '1']","['2', '0', '5', '5', '7', '5']",[],[],[],1.13
22.06.,Scomparin P. R.,0,,,,,,[],"['1', '2', '4', '3']",[],[],[],5.00
21.06.,Valkusz M.,2,,,,,,"['1', '0', '3', '4', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.05
21.06.,Efstathiou M.,0,,,,,,"['1', '1', '4', '2']",[],[],[],[],7.80
20.06.,Valkusz M.,2,,,,,,"['4', '3']","['1', '0', '2', '1', '4', '1']",[],[],[],1.35
20.06.,Gutierrez O. J.,0,,,,,,[],"['1', '1']",[],[],[],2.99
19.06.,Valkusz M.,2,,,,,,"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.05
19.06.,Velcz Z.,0,,,,,,[],[],[],[],[],7.60
18.06.,Valkusz M.,2,,,,,,"['1', '0', '4', '3', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.04
18.06.,Belkovics A.,0,,,,,,"['3', '3', '4', '4']",[],[],[],[],8.20
13.06.,Oberleitner N.,2,,,,,,"['2', '0', '4', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],1.83
13.06.,Valkusz M.,0,,,,,,"['2', '3']",[],[],[],[],1.87
12.06.,Valkusz M.,2,,,,,,"['2', '2', '3', '5']","['1', '1', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],1.41
12.06.,Fellin P. O.,1,,,,,,"['1', '0', '3', '2', '5', '2']","['1', '0']",[],[],[],2.77
10.06.,Valkusz M.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['4', '3']",[],[],[],1.04
10.06.,Kincses K.,0,,,,,,"['1', '5']",[],[],[],[],8.40
30.05.,Raquillet L.,2,,,,,,"['2', '2']","['1', '0', '3', '0', '5', '0']","['1', '0', '5', '2']",[],[],2.22
30.05.,Valkusz M.,1,,,,,,"['2', '1', '4', '3', '6', '3']",[],[],[],[],1.60
30.05.,Valkusz M.,2,,,,,,"['2', '1', '4', '1', '6', '3']","['3', '3', '7', '5']",[],[],[],1.19
30.05.,Velcz Z.,0,,,,,,"['2', '4']","['2', '1']",[],[],[],4.31
28.05.,Valkusz M.,2,,,,,,"['2', '1', '5', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],1.17
28.05.,Zarate C. M.,0,,,,,,[],"['1', '1']",[],[],[],4.53
21.01.,Demanet E.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '5', '1', '6', '2']",[],[],[],2.19
21.01.,Valkusz M.,0,,,,,,[],"['1', '4', '2', '5']",[],[],[],1.64
28.08.2024,Andreev A.,2,,,,,,1,0,72%,76% (25/33),62% (8/13),50% (1/2),0 km/h,0 km/h,38% (10/26),52% (13/25),80% (4/5),72% (33/46),45% (23/51),58% (56/97),9,0,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '4', '1']","['2', '1', '5', '2']",[],[],[],1.83
28.08.2024,Valkusz M.,0,,,,,,1,2,51%,62% (16/26),48% (12/25),20% (1/5),0 km/h,0 km/h,24% (8/33),38% (5/13),50% (1/2),55% (28/51),28% (13/46),42% (41/97),1,0,56% (5/9),11% (1/9),33% (6/18),"['3', '5']",[],[],[],[],1.91
27.08.2024,Valkusz M.,2,,,,,,0,0,63%,69% (22/32),74% (14/19),75% (3/4),0 km/h,0 km/h,43% (18/42),56% (15/27),33% (4/12),71% (36/51),48% (33/69),57% (69/120),7,0,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '4', '1', '5', '2']","['5', '4']",[],[],[],1.59
27.08.2024,Moeller M.,0,,,,,,0,1,61%,57% (24/42),44% (12/27),67% (8/12),0 km/h,0 km/h,31% (10/32),26% (5/19),25% (1/4),52% (36/69),29% (15/51),43% (51/120),3,0,56% (5/9),11% (1/9),33% (6/18),"['2', '4']",[],[],[],[],2.29
26.08.2024,Valkusz M.,2,,,,,,1,2,47%,63% (15/24),37% (10/27),56% (5/9),0 km/h,0 km/h,65% (28/43),92% (12/13),57% (8/14),49% (25/51),71% (40/56),61% (65/107),8,0,50% (4/8),89% (8/9),71% (12/17),"['1', '0', '2', '1', '4', '1', '6', '1']","['1', '1', '3', '1', '4', '4', '6', '4']",[],[],[],1.53
26.08.2024,Araujo P.,0,,,,,,0,0,77%,35% (15/43),8% (1/13),43% (6/14),0 km/h,0 km/h,38% (9/24),63% (17/27),44% (4/9),29% (16/56),51% (26/51),39% (42/107),2,0,11% (1/9),50% (4/8),29% (5/17),"['1', '1']","['1', '0', '2', '3', '4', '3']",[],[],[],2.43
20.05.2024,Kopriva V.,2,,,,,,2,2,62%,73% (27/37),57% (13/23),75% (3/4),42% (13/31),61% (14/23),40% (4/10),11,16,67% (4/6),67% (40/60),50% (27/54),59% (67/114),9,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0']","['1', '0', '2', '1', '5', '2']",[],[],[],1.37
20.05.2024,Valkusz M.,0,,,,,,3,2,57%,58% (18/31),39% (9/23),60% (6/10),27% (10/37),43% (10/23),25% (1/4),17,30,67% (6/9),50% (27/54),33% (20/60),41% (47/114),1,0,50% (4/8),11% (1/9),29% (5/17),[],"['1', '1']",[],[],[],3.03
30.03.2024,Faria J.,2,,,,,,2,2,51%,73% (27/37),49% (17/35),71% (5/7),33% (15/46),65% (20/31),33% (4/12),61% (44/72),45% (35/77),53% (79/149),6,0,80% (8/10),40% (4/10),60% (12/20),"['1', '2', '2', '3', '5', '4']","['3', '2']",[],[],[],1.90
30.03.2024,Valkusz M.,0,,,,,,3,7,60%,67% (31/46),35% (11/31),67% (8/12),27% (10/37),51% (18/35),29% (2/7),55% (42/77),39% (28/72),47% (70/149),4,4,60% (6/10),20% (2/10),40% (8/20),"['2', '0', '3', '1']",[],[],[],[],1.90
12.03.2024,Martineau M.,2,,,,,,6,4,63%,67% (34/51),47% (14/30),57% (4/7),43% (26/60),71% (24/34),35% (7/20),59% (48/81),53% (50/94),56% (98/175),9,0,75% (9/12),58% (7/12),67% (16/24),"['1', '1', '2', '2']","['2', '0', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],2.18
12.03.2024,Valkusz M.,1,,,,,,1,7,64%,57% (34/60),29% (10/34),65% (13/20),33% (17/51),53% (16/30),43% (3/7),47% (44/94),41% (33/81),44% (77/175),1,0,42% (5/12),25% (3/12),33% (8/24),"['1', '0', '2', '1', '4', '3']",[],[],[],[],1.65
03.02.2024,Struff J-L.,2,,,,,,10,1,58%,79% (22/28),65% (13/20),50% (1/2),44% (14/32),67% (12/18),67% (4/6),25,21,17% (1/6),73% (35/48),52% (26/50),62% (61/98),8,0,89% (8/9),50% (4/8),71% (12/17),"['4', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],-
03.02.2024,Valkusz M.,0,,,,,,4,4,64%,56% (18/32),33% (6/18),33% (2/6),21% (6/28),35% (7/20),50% (1/2),12,26,0% (0/5),48% (24/50),27% (13/48),38% (37/98),2,0,50% (4/8),11% (1/9),29% (5/17),[],"['1', '1']",[],[],[],-
16.01.2024,Purcell M.,3,,,,,,17,3,60%,75% (61/81),55% (30/55),60% (6/10),27% (24/89),54% (25/46),38% (5/13),40,38,68% (21/31),67% (91/136),36% (48/135),51% (139/271),7,0,81% (17/21),23% (5/22),51% (22/43),[],"['1', '1']","['5', '4']","['2', '1', '5', '2', '6', '5']",[],1.29
16.01.2024,Valkusz M.,1,,,,,,9,11,66%,74% (66/89),46% (21/46),62% (8/13),25% (20/81),45% (25/55),40% (4/10),48,47,70% (28/40),64% (87/135),33% (45/136),49% (132/271),3,6,77% (17/22),19% (4/21),49% (21/43),"['3', '1']","['1', '0']",[],"['3', '5', '5', '5']",[],3.74
11.01.2024,Valkusz M.,2,,,,,,3,3,59%,75% (27/36),60% (15/25),100% (6/6),39% (13/33),57% (12/21),38% (3/8),18,14,53% (8/15),69% (42/61),46% (25/54),58% (67/115),4,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['1', '0']",[],[],[],3.80
11.01.2024,Vavassori A.,0,,,,,,5,3,61%,61% (20/33),43% (9/21),63% (5/8),25% (9/36),40% (10/25),0% (0/6),16,24,63% (10/16),54% (29/54),31% (19/61),42% (48/115),6,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.27
10.01.2024,Valkusz M.,2,,,,,,2,2,74%,73% (37/51),28% (5/18),44% (4/9),38% (20/52),62% (16/26),46% (6/13),23,28,74% (14/19),61% (42/69),46% (36/78),53% (78/147),9,0,62% (8/13),46% (6/13),54% (14/26),"['1', '4', '2', '5']","['1', '0', '3', '0']","['3', '2', '5', '2']",[],[],2.25
10.01.2024,Comesana F.,1,,,,,,8,3,67%,62% (32/52),38% (10/26),54% (7/13),27% (14/51),72% (13/18),56% (5/9),20,34,56% (10/18),54% (42/78),39% (27/69),47% (69/147),1,0,54% (7/13),38% (5/13),46% (12/26),"['2', '0', '4', '0', '5', '1', '6', '2']","['3', '5']",[],[],[],1.65
09.01.2024,Valkusz M.,2,,,,,,7,2,68%,77% (34/44),52% (11/21),50% (2/4),43% (23/53),49% (18/37),30% (3/10),22,21,60% (3/5),69% (45/65),46% (41/90),55% (86/155),6,0,82% (9/11),27% (3/11),55% (12/22),"['4', '4']","['1', '0', '4', '1']",[],[],[],2.20
09.01.2024,Wu Tung-Lin,0,,,,,,0,4,59%,57% (30/53),51% (19/37),70% (7/10),23% (10/44),48% (10/21),50% (2/4),14,35,42% (11/26),54% (49/90),31% (20/65),45% (69/155),4,0,73% (8/11),18% (2/11),45% (10/22),"['2', '1']","['3', '5']",[],[],[],1.65
01.01.2024,Hsu Y. H.,2,,,,,,5,2,59%,75% (33/44),52% (16/31),60% (3/5),39% (22/56),54% (15/28),36% (4/11),65% (49/75),44% (37/84),54% (86/159),8,0,85% (11/13),33% (4/12),60% (15/25),"['4', '2']","['2', '1']","['2', '0', '5', '1']",[],[],1.48
01.01.2024,Valkusz M.,1,,,,,,4,4,67%,61% (34/56),46% (13/28),64% (7/11),25% (11/44),48% (15/31),40% (2/5),56% (47/84),35% (26/75),46% (73/159),2,1,67% (8/12),15% (2/13),40% (10/25),[],"['2', '2', '5', '3']",[],[],[],2.56
08.11.2023,Shevchenko A.,2,,,,,,10,2,67%,85% (41/48),50% (12/24),0% (0/2),31% (16/52),56% (18/32),75% (3/4),74% (53/72),40% (34/84),56% (87/156),86% (12/14),21% (3/14),54% (15/28),"['6', '5']",[],"['2', '1', '5', '2']",[],[],1.29
08.11.2023,Valkusz M.,1,,,,,,1,2,62%,69% (36/52),44% (14/32),25% (1/4),15% (7/48),50% (12/24),100% (2/2),60% (50/84),26% (19/72),44% (69/156),79% (11/14),14% (2/14),46% (13/28),[],"['3', '1', '6', '2']",[],[],[],3.74
07.11.2023,Valkusz M.,2,,,,,,1,0,74%,74% (23/31),55% (6/11),50% (1/2),46% (18/39),67% (14/21),45% (5/11),69% (29/42),53% (32/60),60% (61/102),88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '0', '4', '1']","['1', '0', '5', '2']",[],[],[],3.53
07.11.2023,Altmaier D.,0,,,,,,1,2,65%,54% (21/39),33% (7/21),55% (6/11),26% (8/31),45% (5/11),50% (1/2),47% (28/60),31% (13/42),40% (41/102),38% (3/8),13% (1/8),25% (4/16),"['1', '3']",[],[],[],[],1.31
05.11.2023,Hemery C.,2,,,,,,12,1,72%,85% (33/39),60% (9/15),0% (0/0),41% (14/34),38% (11/29),40% (2/5),78% (42/54),40% (25/63),57% (67/117),100% (10/10),22% (2/9),63% (12/19),"['5', '3']","['2', '1']",[],[],[],1.40
05.11.2023,Valkusz M.,0,,,,,,1,2,54%,59% (20/34),62% (18/29),60% (3/5),15% (6/39),40% (6/15),0% (0/0),60% (38/63),22% (12/54),43% (50/117),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.82
04.11.2023,Valkusz M.,2,,,,,,4,1,57%,79% (26/33),72% (18/25),67% (2/3),30% (12/40),56% (10/18),43% (3/7),76% (44/58),37% (21/57),57% (65/115),90% (9/10),30% (3/10),60% (12/20),"['4', '4']","['2', '1', '5', '2']",[],[],[],2.96
04.11.2023,Grenier H.,0,,,,,,7,3,69%,70% (28/40),44% (8/18),57% (4/7),24% (8/33),28% (7/25),33% (1/3),63% (36/57),24% (14/58),43% (50/115),70% (7/10),10% (1/10),40% (8/20),"['3', '2']",[],[],[],[],1.37
31.10.2023,Rosenkranz M.,2,,,,,,16,4,67%,83% (40/48),67% (16/24),0% (0/0),25% (13/53),28% (7/25),50% (1/2),78% (56/72),26% (20/78),51% (76/150),100% (11/11),9% (1/11),55% (12/22),"['5', '4']",[],[],[],[],1.81
31.10.2023,Valkusz M.,0,,,,,,12,3,68%,75% (40/53),72% (18/25),50% (1/2),17% (8/48),33% (8/24),0% (0/0),74% (58/78),22% (16/72),49% (74/150),91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.92
20.10.2023,Harris B.,2,,,,,,9,3,66%,77% (37/48),56% (14/25),75% (3/4),36% (20/55),60% (15/25),38% (5/13),70% (51/73),44% (35/80),56% (86/153),92% (11/12),42% (5/12),67% (16/24),[],"['1', '0', '3', '0', '5', '0']","['2', '1', '4', '1']",[],[],1.37
20.10.2023,Valkusz M.,1,,,,,,6,5,69%,64% (35/55),40% (10/25),62% (8/13),23% (11/48),44% (11/25),25% (1/4),56% (45/80),30% (22/73),44% (67/153),58% (7/12),8% (1/12),33% (8/24),"['6', '4']",[],[],[],[],3.04
19.10.2023,Valkusz M.,2,,,,,,7,2,71%,67% (53/79),58% (19/33),60% (3/5),30% (19/63),47% (17/36),67% (4/6),64% (72/112),36% (36/99),51% (108/211),88% (14/16),25% (4/16),56% (18/32),"['4', '4']","['2', '3', '5', '4']","['4', '3']",[],[],2.49
19.10.2023,Napolitano S.,1,,,,,,5,1,64%,70% (44/63),53% (19/36),33% (2/6),33% (26/79),42% (14/33),40% (2/5),64% (63/99),36% (40/112),49% (103/211),75% (12/16),13% (2/16),44% (14/32),"['3', '2']","['2', '0']",[],[],[],1.50
18.10.2023,Valkusz M.,2,,,,,,3,5,74%,73% (36/49),41% (7/17),0% (0/1),29% (11/38),50% (9/18),50% (3/6),65% (43/66),36% (20/56),52% (63/122),90% (9/10),30% (3/10),60% (12/20),"['3', '2']","['2', '1', '3', '2']",[],[],[],1.88
18.10.2023,Serdarusic N.,0,,,,,,2,1,68%,71% (27/38),50% (9/18),50% (3/6),27% (13/49),59% (10/17),100% (1/1),64% (36/56),35% (23/66),48% (59/122),70% (7/10),10% (1/10),40% (8/20),[],"['2', '2']",[],[],[],1.85
09.10.2023,Ivanovski K.,2,,,,,,7,1,67%,77% (33/43),57% (12/21),75% (3/4),32% (12/37),48% (11/23),50% (3/6),70% (45/64),38% (23/60),55% (68/124),91% (10/11),30% (3/10),62% (13/21),"['4', '2']","['3', '2', '6', '5']",[],[],[],1.98
09.10.2023,Valkusz M.,0,,,,,,2,0,62%,68% (25/37),52% (12/23),50% (3/6),23% (10/43),43% (9/21),25% (1/4),62% (37/60),30% (19/64),45% (56/124),70% (7/10),9% (1/11),38% (8/21),[],"['3', '3']",[],[],[],1.76
08.10.2023,Valkusz M.,2,,,,,,2,1,75%,73% (41/56),42% (8/19),83% (5/6),47% (14/30),38% (9/24),60% (3/5),65% (49/75),43% (23/54),56% (72/129),90% (9/10),33% (3/9),63% (12/19),"['4', '2']","['2', '1', '4', '3']",[],[],[],1.24
08.10.2023,Krajci M.,0,,,,,,3,1,56%,53% (16/30),63% (15/24),40% (2/5),27% (15/56),58% (11/19),17% (1/6),57% (31/54),35% (26/75),44% (57/129),67% (6/9),10% (1/10),37% (7/19),[],"['2', '2']",[],[],[],3.82
03.10.2023,Valkusz M.,1,,,,,,1,1,63%,66% (31/47),61% (17/28),83% (5/6),30% (16/54),57% (16/28),23% (3/13),64% (48/75),39% (32/82),51% (80/157),90% (9/10),27% (3/11),57% (12/21),"['3', '2', '6', '3']","['1', '1']",[],[],[],1.39
03.10.2023,Lavagno E.,1,,,,,,0,2,66%,70% (38/54),43% (12/28),77% (10/13),34% (16/47),39% (11/28),17% (1/6),61% (50/82),36% (27/75),49% (77/157),73% (8/11),10% (1/10),43% (9/21),[],"['1', '0']",[],[],[],2.87
30.09.2023,Ajdukovic D.,2,,,,,,3,4,63%,63% (36/57),62% (21/34),70% (7/10),37% (19/52),53% (20/38),45% (5/11),63% (57/91),43% (39/90),53% (96/181),80% (12/15),36% (5/14),59% (17/29),"['4', '4']","['2', '0', '5', '1']","['2', '3', '5', '4']",[],[],1.93
30.09.2023,Valkusz M.,1,,,,,,0,2,58%,63% (33/52),47% (18/38),55% (6/11),37% (21/57),38% (13/34),30% (3/10),57% (51/90),37% (34/91),47% (85/181),64% (9/14),20% (3/15),41% (12/29),"['4', '3', '6', '5']",[],"['3', '1']",[],[],1.83
29.09.2023,Valkusz M.,2,,,,,,0,2,59%,79% (33/42),38% (11/29),40% (2/5),31% (14/45),73% (19/26),50% (4/8),62% (44/71),46% (33/71),54% (77/142),73% (8/11),40% (4/10),57% (12/21),"['1', '0', '3', '2', '6', '5']","['2', '0']",[],[],[],2.50
29.09.2023,Droguet T.,0,,,,,,2,3,63%,69% (31/45),27% (7/26),50% (4/8),21% (9/42),62% (18/29),60% (3/5),54% (38/71),38% (27/71),46% (65/142),60% (6/10),27% (3/11),43% (9/21),"['1', '1', '4', '4', '6', '6']",[],[],[],[],1.51
