02.04.,Jodar R.,2,,,,,,2,1,64%,73% (41/56),53% (17/32),75% (6/8),37% (27/73),56% (14/25),50% (4/8),66% (58/88),42% (41/98),53% (99/186),8,0,86% (12/14),27% (4/15),55% (16/29),"['4', '5', '6', '5']",[],"['2', '0', '6', '2']",[],[],2.38
02.04.,Kozlov S.,1,,,,,,1,4,74%,63% (46/73),44% (11/25),50% (4/8),27% (15/56),47% (15/32),25% (2/8),58% (57/98),34% (30/88),47% (87/186),2,0,73% (11/15),14% (2/14),45% (13/29),"['2', '0']","['5', '3']",[],[],[],1.54
01.04.,Kozlov S.,2,,,,,,2,6,69%,72% (39/54),33% (8/24),20% (1/5),31% (16/52),66% (25/38),75% (6/8),60% (47/78),46% (41/90),52% (88/168),5,0,71% (10/14),43% (6/14),57% (16/28),[],"['2', '2', '6', '4']","['2', '0', '4', '0', '5', '1', '6', '2']",[],[],4.70
01.04.,Tirante T. A.,1,,,,,,1,2,58%,69% (36/52),34% (13/38),25% (2/8),28% (15/54),67% (16/24),80% (4/5),54% (49/90),40% (31/78),48% (80/168),5,0,57% (8/14),29% (4/14),43% (12/28),"['5', '4']","['2', '1']","['1', '4', '2', '5']",[],[],1.17
24.02.,Basavareddy N.,2,,,,,,1,3,65%,72% (26/36),53% (10/19),50% (1/2),47% (17/36),50% (10/20),36% (4/11),65% (36/55),48% (27/56),57% (63/111),4,0,89% (8/9),44% (4/9),67% (12/18),"['3', '2', '5', '2']","['1', '0', '2', '1']",[],[],[],1.09
24.02.,Kozlov S.,0,,,,,,0,2,64%,53% (19/36),50% (10/20),64% (7/11),28% (10/36),47% (9/19),50% (1/2),52% (29/56),35% (19/55),43% (48/111),6,0,56% (5/9),11% (1/9),33% (6/18),[],"['1', '1']",[],[],[],6.99
23.02.,Kozlov S.,2,,,,,,0,1,71%,46% (16/35),57% (8/14),43% (3/7),49% (21/43),84% (21/25),80% (8/10),49% (24/49),62% (42/68),56% (66/117),6,0,50% (4/8),89% (8/9),71% (12/17),"['1', '0', '3', '0', '4', '1', '6', '1']","['2', '2', '4', '2', '5', '3', '6', '4']",[],[],[],-
23.02.,Vale D.,0,,,,,,0,13,63%,51% (22/43),16% (4/25),20% (2/10),54% (19/35),43% (6/14),57% (4/7),38% (26/68),51% (25/49),44% (51/117),4,1,11% (1/9),50% (4/8),29% (5/17),"['1', '3']","['1', '0', '3', '4', '4', '5']",[],[],[],-
08.02.,Svajda Z.,2,,,,,,4,0,60%,64% (18/28),74% (14/19),75% (3/4),53% (16/30),60% (9/15),71% (5/7),68% (32/47),56% (25/45),62% (57/92),7,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.45
08.02.,Kozlov S.,0,,,,,,0,2,67%,47% (14/30),40% (6/15),29% (2/7),36% (10/28),26% (5/19),25% (1/4),44% (20/45),32% (15/47),38% (35/92),3,0,29% (2/7),13% (1/8),20% (3/15),"['2', '3']",[],[],[],[],2.61
31.01.,Wolf J.J.,2,,,,,,8,3,66%,74% (34/46),29% (7/24),75% (6/8),61% (17/28),59% (17/29),55% (6/11),59% (41/70),60% (34/57),59% (75/127),8,0,75% (6/8),75% (6/8),75% (12/16),"['1', '0', '3', '0', '6', '1']","['2', '2', '4', '2', '5', '3']",[],[],[],1.48
31.01.,Kozlov S.,0,,,,,,1,4,49%,39% (11/28),41% (12/29),45% (5/11),26% (12/46),71% (17/24),25% (2/8),40% (23/57),41% (29/70),41% (52/127),2,0,25% (2/8),25% (2/8),25% (4/16),[],"['2', '1', '3', '4']",[],[],[],2.53
30.01.,Kozlov S.,2,,,,,,5,1,57%,72% (28/39),53% (16/30),88% (7/8),36% (9/25),71% (15/21),67% (4/6),64% (44/69),52% (24/46),59% (68/115),5,0,89% (8/9),50% (4/8),71% (12/17),"['4', '2', '6', '2']","['2', '0', '4', '2']",[],[],[],1.31
30.01.,Bigun K.,0,,,,,,0,3,54%,64% (16/25),29% (6/21),33% (2/6),28% (11/39),47% (14/30),13% (1/8),48% (22/46),36% (25/69),41% (47/115),5,1,50% (4/8),11% (1/9),29% (5/17),[],"['1', '2']",[],[],[],3.26
28.01.,Kozlov S.,2,,,,,,6,8,52%,74% (37/50),46% (21/46),43% (3/7),34% (20/58),54% (30/56),25% (5/20),60% (58/96),44% (50/114),51% (108/210),7,0,73% (11/15),36% (5/14),55% (16/29),"['2', '4']","['2', '2', '5', '3']","['1', '0', '5', '4']",[],[],1.88
28.01.,Braswell M.,1,,,,,,5,7,51%,66% (38/58),46% (26/56),75% (15/20),26% (13/50),54% (25/46),57% (4/7),56% (64/114),40% (38/96),49% (102/210),3,1,64% (9/14),27% (4/15),45% (13/29),"['1', '0', '4', '1']","['1', '0']","['3', '3']",[],[],1.78
22.01.,Moller E.,2,,,,,,5,3,65%,72% (26/36),53% (10/19),50% (2/4),24% (12/49),76% (28/37),50% (5/10),65% (36/55),47% (40/86),54% (76/141),7,0,80% (8/10),45% (5/11),62% (13/21),"['2', '3', '4', '3', '6', '3']","['2', '2', '7', '5']",[],[],[],1.69
22.01.,Kozlov S.,0,,,,,,1,0,57%,76% (37/49),24% (9/37),50% (5/10),28% (10/36),47% (9/19),50% (2/4),53% (46/86),35% (19/55),46% (65/141),3,2,55% (6/11),20% (2/10),38% (8/21),"['3', '1']","['1', '0']",[],[],[],2.10
21.01.,Kozlov S.,2,,,,,,3,2,60%,66% (33/50),58% (19/33),50% (3/6),34% (22/64),55% (23/42),36% (5/14),63% (52/83),42% (45/106),51% (97/189),7,0,79% (11/14),36% (5/14),57% (16/28),[],"['2', '0', '6', '2']","['2', '0', '4', '2', '6', '4']",[],[],1.54
21.01.,Massard L.,1,,,,,,6,4,60%,66% (42/64),45% (19/42),64% (9/14),34% (17/50),42% (14/33),50% (3/6),58% (61/106),37% (31/83),49% (92/189),3,0,64% (9/14),21% (3/14),43% (12/28),"['3', '2']",[],"['2', '3', '3', '4']",[],[],2.38
20.01.,Kozlov S.,2,,,,,,1,2,65%,80% (28/35),58% (11/19),50% (1/2),40% (17/42),52% (11/21),33% (3/9),72% (39/54),44% (28/63),57% (67/117),6,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '5', '1']","['4', '3']",[],[],[],2.04
20.01.,Misolic F.,0,,,,,,1,3,67%,60% (25/42),48% (10/21),67% (6/9),20% (7/35),42% (8/19),50% (1/2),56% (35/63),28% (15/54),43% (50/117),4,1,67% (6/9),10% (1/10),37% (7/19),"['2', '5']",[],[],[],[],1.71
12.11.2024,Kypson P.,2,,,,,,10,2,59%,80% (40/50),40% (14/35),64% (7/11),28% (18/64),53% (17/32),38% (3/8),64% (54/85),36% (35/96),49% (89/181),4,0,71% (10/14),20% (3/15),45% (13/29),[],"['3', '3']","['1', '0', '4', '3']",[],[],1.29
12.11.2024,Kozlov S.,1,,,,,,7,4,67%,72% (46/64),47% (15/32),63% (5/8),20% (10/50),60% (21/35),36% (4/11),64% (61/96),36% (31/85),51% (92/181),6,0,80% (12/15),29% (4/14),55% (16/29),"['2', '0', '5', '1']","['3', '2']","['3', '3']",[],[],3.39
22.10.2024,Kozlov S.,2,,,,,,2,2,58%,79% (42/53),51% (20/39),57% (4/7),28% (15/53),43% (16/37),75% (3/4),67% (62/92),34% (31/90),51% (93/182),7,0,81% (13/16),19% (3/16),50% (16/32),"['2', '2']",[],"['2', '1', '5', '4']",[],[],1.85
22.10.2024,Popko D.,1,,,,,,6,3,59%,72% (38/53),57% (21/37),25% (1/4),21% (11/53),49% (19/39),43% (3/7),66% (59/90),33% (30/92),49% (89/182),3,0,81% (13/16),19% (3/16),50% (16/32),"['2', '1']","['6', '4']","['2', '2']",[],[],1.81
06.08.2024,Basavareddy N.,2,,,,,,1,6,50%,66% (21/32),56% (18/32),20% (1/5),0 km/h,0 km/h,44% (22/50),43% (13/30),42% (5/12),61% (39/64),44% (35/80),51% (74/144),9,0,69% (9/13),38% (5/13),54% (14/26),"['1', '0']","['2', '1', '3', '2']","['2', '1', '5', '2']",[],[],1.61
06.08.2024,Kozlov S.,1,,,,,,1,3,63%,56% (28/50),57% (17/30),58% (7/12),0 km/h,0 km/h,34% (11/32),44% (14/32),80% (4/5),56% (45/80),39% (25/64),49% (70/144),1,0,62% (8/13),31% (4/13),46% (12/26),"['1', '1', '4', '2', '6', '2']","['2', '2']",[],[],[],2.24
05.08.2024,Kozlov S.,2,,,,,,1,4,71%,78% (28/36),40% (6/15),80% (4/5),0 km/h,0 km/h,40% (10/25),68% (17/25),83% (5/6),67% (34/51),54% (27/50),60% (61/101),6,0,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '2', '6', '3']","['2', '0', '4', '0']",[],[],[],1.85
05.08.2024,Escobedo E.,0,,,,,,0,6,50%,60% (15/25),32% (8/25),17% (1/6),0 km/h,0 km/h,22% (8/36),60% (9/15),20% (1/5),46% (23/50),33% (17/51),40% (40/101),4,1,38% (3/8),13% (1/8),25% (4/16),"['1', '1']",[],[],[],[],1.89
04.08.2024,Kozlov S.,2,,,,,,2,2,75%,63% (33/52),29% (5/17),20% (1/5),0 km/h,0 km/h,39% (16/41),68% (23/34),56% (5/9),55% (38/69),52% (39/75),53% (77/144),7,0,64% (7/11),45% (5/11),55% (12/22),"['1', '0', '2', '1', '4', '1']","['4', '3', '5', '4']",[],[],[],1.11
04.08.2024,Altamirano C.,0,,,,,,8,2,55%,61% (25/41),32% (11/34),44% (4/9),0 km/h,0 km/h,37% (19/52),71% (12/17),80% (4/5),48% (36/75),45% (31/69),47% (67/144),3,0,55% (6/11),36% (4/11),45% (10/22),"['1', '1', '3', '5']","['4', '4', '5', '5']",[],[],[],5.91
30.07.2024,Tomic B.,2,,,,,,6,3,52%,71% (32/45),54% (22/41),40% (2/5),0 km/h,0 km/h,34% (24/70),56% (20/36),25% (4/16),63% (54/86),42% (44/106),51% (98/192),6,0,79% (11/14),29% (4/14),54% (15/28),"['4', '3']","['2', '1', '3', '2']","['3', '1']",[],[],2.18
30.07.2024,Kozlov S.,1,,,,,,4,5,66%,66% (46/70),44% (16/36),75% (12/16),0 km/h,0 km/h,29% (13/45),46% (19/41),60% (3/5),58% (62/106),37% (32/86),49% (94/192),4,0,71% (10/14),21% (3/14),46% (13/28),[],"['2', '2', '3', '3', '5', '3']",[],[],[],1.65
29.07.2024,Kozlov S.,2,,,,,,1,9,70%,66% (48/73),41% (13/32),67% (10/15),30% (22/74),60% (28/47),30% (3/10),58% (61/105),41% (50/121),49% (111/226),8,0,67% (10/15),20% (3/15),43% (13/30),[],[],"['1', '1', '4', '4', '7', '5']",[],[],2.26
29.07.2024,Dostanic S.,1,,,,,,6,7,61%,70% (52/74),40% (19/47),70% (7/10),34% (25/73),59% (19/32),33% (5/15),59% (71/121),42% (44/105),51% (115/226),2,0,80% (12/15),33% (5/15),57% (17/30),[],"['1', '0', '3', '0', '5', '0']","['1', '0', '4', '3']",[],[],1.60
28.07.2024,Kozlov S.,2,,,,,,4,4,62%,64% (27/42),42% (11/26),63% (5/8),54% (13/24),68% (17/25),46% (6/13),57% (39/69),60% (29/48),58% (68/117),7,0,67% (6/9),75% (6/8),71% (12/17),"['2', '2', '4', '2', '6', '2']","['1', '3', '3', '3', '5', '3']",[],[],[],1.11
28.07.2024,Matsuda R.,0,,,,,,1,2,49%,46% (11/24),32% (8/25),54% (7/13),36% (15/42),58% (15/26),38% (3/8),40% (19/48),43% (30/69),42% (49/117),3,0,25% (2/8),33% (3/9),29% (5/17),"['2', '1']","['1', '0', '3', '0']",[],[],[],6.12
17.07.2024,Mejia N.,2,,,,,,1,1,62%,76% (22/29),67% (12/18),100% (1/1),63% (19/30),42% (8/19),44% (4/9),72% (34/47),55% (27/49),64% (61/96),6,0,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '5', '1']","['1', '0', '4', '1']",[],[],[],2.12
17.07.2024,Kozlov S.,0,,,,,,0,2,61%,37% (11/30),58% (11/19),56% (5/9),24% (7/29),33% (6/18),0% (0/1),45% (22/49),28% (13/47),36% (35/96),4,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],1.69
15.07.2024,Kozlov S.,2,,,,,,2,7,70%,84% (38/45),53% (10/19),100% (2/2),35% (13/37),48% (14/29),100% (2/2),75% (48/64),41% (27/66),58% (75/130),7,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0', '5', '1']",[],[],[],[],1.31
15.07.2024,Williams C.,0,,,,,,7,0,56%,65% (24/37),52% (15/29),0% (0/2),16% (7/45),47% (9/19),0% (0/2),59% (39/66),25% (16/64),42% (55/130),3,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.31
14.07.2024,Kozlov S.,2,,,,,,3,0,62%,65% (20/31),79% (15/19),100% (1/1),53% (16/30),54% (7/13),36% (4/11),70% (35/50),53% (23/43),62% (58/93),7,0,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '6', '2']","['3', '1', '5', '1']",[],[],[],1.11
14.07.2024,Lilov V.,0,,,,,,1,2,70%,47% (14/30),46% (6/13),64% (7/11),35% (11/31),21% (4/19),0% (0/1),47% (20/43),30% (15/50),38% (35/93),3,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],6.06
06.07.2024,Basavareddy N.,1,,,,,,1,1,68%,72% (18/25),58% (7/12),100% (6/6),54% (14/26),75% (6/8),75% (3/4),68% (25/37),59% (20/34),63% (45/71),7,0,100% (5/5),60% (3/5),80% (8/10),"['1', '0', '3', '0']","['1', '0']",[],[],[],1.39
06.07.2024,Kozlov S.,0,,,,,,1,0,76%,46% (12/26),25% (2/8),25% (1/4),28% (7/25),42% (5/12),0% (0/6),41% (14/34),32% (12/37),37% (26/71),3,0,40% (2/5),0% (0/5),20% (2/10),[],[],[],[],[],2.83
05.07.2024,Kozlov S.,2,,,,,,1,3,68%,66% (27/41),53% (10/19),71% (5/7),28% (8/29),59% (16/27),80% (4/5),62% (37/60),43% (24/56),53% (61/116),5,0,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '3', '2', '5', '4']","['1', '0']",[],[],[],3.69
05.07.2024,Wolf J.J.,0,,,,,,1,1,52%,72% (21/29),41% (11/27),20% (1/5),34% (14/41),47% (9/19),29% (2/7),57% (32/56),38% (23/60),47% (55/116),5,0,60% (6/10),20% (2/10),40% (8/20),"['2', '2', '3', '3']",[],[],[],[],1.25
