Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,259/195,164/120,65/43,30/32,-,-
2024,38/15,23/9,15/6,-,-,-
2023,4/1,4/1,-,-,-,-
2020,6/7,6/7,-,-,-,-
2019,34/31,23/19,8/8,3/4,-,-
2018,44/26,23/14,17/10,4/2,-,-
2017,29/18,20/14,9/4,-,-,-
2016,33/21,24/13,2/2,7/6,-,-
2015,31/26,20/18,1/1,10/7,-,-
2014,13/16,10/9,1/3,2/4,-,-
2013,18/22,5/9,11/8,2/5,-,-
2012,4/4,2/1,1/1,1/2,-,-
2011,5/8,4/6,-,1/2,-,-
