Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,11/18,4/5,5/11,2/2,-,-
2024,5/6,1/1,3/4,1/1,-,-
2023,6/9,3/2,2/6,1/1,-,-
2022,0/3,0/2,0/1,-,-,-
