Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
12.05.,Pellegrino A.,2,,,,,,4,3,69%,79% (23/29),62% (8/13),33% (1/3),58% (26/45),50% (8/16),50% (5/10),17,22,60% (3/5),74% (31/42),56% (34/61),63% (65/103),8,0,78% (7/9),63% (5/8),71% (12/17),"['1', '1', '3', '3', '5', '3']","['3', '2', '5', '2']",[],[],[],1.01
12.05.,Campana F.,0,,,,,,0,3,74%,42% (19/45),50% (8/16),50% (5/10),21% (6/29),38% (5/13),67% (2/3),7,32,50% (1/2),44% (27/61),26% (11/42),37% (38/103),2,1,38% (3/8),22% (2/9),29% (5/17),"['1', '0', '2', '1']",[],[],[],[],11.70
25.09.2024,Ionel N. D.,2,,,,,,"['2', '1']",[],"['1', '0', '4', '3', '6', '3']",[],[],1.13
25.09.2024,Campana F.,1,,,,,,[],"['6', '4']","['1', '1']",[],[],5.21
18.09.2024,Ghetu G.,2,,,,,,"['2', '4']","['2', '0', '4', '2', '6', '2']","['3', '1', '4', '2', '6', '2']",[],[],1.42
18.09.2024,Campana F.,1,,,,,,"['1', '0', '4', '1', '5', '2']","['1', '2']","['2', '3']",[],[],2.72
10.09.2024,Filip J.,2,,,,,,"['3', '5']","['3', '1', '5', '1']","['6', '5']",[],[],1.36
10.09.2024,Campana F.,1,,,,,,"['1', '0', '3', '0']",[],[],[],[],2.97
28.08.2024,Pecci A.,2,,,,,,"['2', '0']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],[],1.09
28.08.2024,Campana F.,0,,,,,,[],"['1', '3']",[],[],[],6.41
21.08.2024,Plunger M.,2,,,,,,"['2', '2', '4', '2']","['2', '1', '4', '1', '5', '2']",[],[],[],2.08
21.08.2024,Campana F.,0,,,,,,"['2', '1']","['2', '4', '3', '5', '5', '5']",[],[],[],1.69
31.07.2024,Crawford O.,2,,,,,,"['5', '3']","['3', '2', '5', '2']",[],[],[],1.08
31.07.2024,Campana F.,0,,,,,,[],[],[],[],[],6.69
17.07.2024,Pecci A.,2,,,,,,"['5', '5', '7', '5']","['3', '1', '6', '2']",[],[],[],1.18
17.07.2024,Campana F.,0,,,,,,"['4', '3']",[],[],[],[],4.51
05.05.2024,Arnaboldi F.,2,,,,,,3,5,52%,76% (25/33),48% (15/31),71% (5/7),41% (9/22),61% (20/33),71% (5/7),61% (39/64),53% (29/55),57% (68/119),8,0,78% (7/9),56% (5/9),67% (12/18),"['4', '4', '6', '4']","['2', '0', '3', '1', '6', '2']",[],[],[],2.16
05.05.2024,Campana F.,0,,,,,,2,2,40%,59% (13/22),39% (13/33),29% (2/7),27% (9/33),52% (16/31),29% (2/7),47% (26/55),39% (25/64),43% (51/119),2,0,44% (4/9),22% (2/9),33% (6/18),"['1', '0']","['1', '2']",[],[],[],1.66
07.09.2023,Cretu C.,2,,,,,,[],[],[],[],[],1.10
07.09.2023,Campana F.,1,,,,,,[],[],[],[],[],5.95
06.09.2023,Campana F.,2,,,,,,[],[],[],[],[],1.91
06.09.2023,Ciavarella N.,0,,,,,,[],[],[],[],[],1.80
31.08.2023,Raynel A.,2,,,,,,[],[],[],[],[],1.29
31.08.2023,Campana F.,0,,,,,,[],[],[],[],[],3.34
29.08.2023,Campana F.,2,,,,,,[],[],[],[],[],1.32
29.08.2023,Bogo E.,0,,,,,,[],[],[],[],[],3.15
