Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,32/46,19/37,13/8,0/1,-,-
2024,10/14,10/14,-,-,-,-
2023,7/17,6/14,1/3,-,-,-
2022,5/8,3/6,2/2,-,-,-
2021,10/5,0/1,10/3,0/1,-,-
2020,0/2,0/2,-,-,-,-
