Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,178/139,48/30,112/93,7/12,7/3,4/1
2024,12/17,2/2,5/12,1/2,-,4/1
2023,24/13,11/6,13/7,-,-,-
2022,12/10,7/3,5/7,-,-,-
2021,6/4,-,6/4,-,-,-
2019,11/6,6/1,5/5,-,-,-
2018,7/6,1/1,4/4,2/1,-,-
2017,4/3,-,4/3,-,-,-
2016,14/9,3/1,10/7,1/1,-,-
2015,12/14,1/2,9/9,2/3,-,-
2014,28/17,1/2,27/15,-,-,-
2013,4/1,-,4/1,-,-,-
2009,6/7,1/1,5/5,-,0/1,-
2008,24/23,13/10,8/10,0/1,3/2,-
2007,14/7,2/1,7/4,1/2,4/0,-
2006,0/2,-,-,0/2,-,-
