Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,49/53,37/35,2/2,5/10,-,5/6
2024,16/9,14/8,2/1,-,-,-
2023,12/17,7/9,0/1,0/1,-,5/6
2022,13/14,9/7,-,4/7,-,-
2021,8/11,7/9,-,1/2,-,-
2019,0/2,0/2,-,-,-,-
