Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
05.08.,Lorusso L.,0,,,,,,"['4', '2']",[],[],[],[],6.25
05.08.,Pecci A.,0,,,,,,"['3', '4']",[],[],[],[],1.08
30.07.,Weis A.,2,,,,,,"['3', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.97
30.07.,Pecci A.,0,,,,,,[],[],[],[],[],1.74
29.07.,Pecci A.,2,,,,,,"['1', '0', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.03
29.07.,Borsoi J.,0,,,,,,[],[],[],[],[],8.80
14.07.,Prihodko O.,2,,,,,,3,3,62%,83% (35/42),62% (16/26),100% (3/3),36% (14/39),40% (14/35),50% (1/2),19,21,71% (5/7),75% (51/68),38% (28/74),56% (79/142),7,0,100% (11/11),10% (1/10),57% (12/21),"['4', '2']",[],[],[],[],1.56
14.07.,Pecci A.,0,,,,,,3,2,53%,64% (25/39),60% (21/35),50% (1/2),17% (7/42),38% (10/26),0% (0/3),19,32,100% (5/5),62% (46/74),25% (17/68),44% (63/142),3,0,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.33
13.07.,Pecci A.,2,,,,,,8,3,64%,71% (45/63),64% (23/36),67% (2/3),37% (25/67),36% (10/28),57% (4/7),38,47,89% (8/9),69% (68/99),36% (34/94),53% (102/193),7,0,93% (14/15),27% (4/15),60% (18/30),"['4', '4']","['2', '1']","['3', '2', '5', '2']",[],[],1.86
13.07.,Pokorny L.,1,,,,,,2,0,71%,63% (42/67),64% (18/28),43% (3/7),29% (18/63),36% (13/36),33% (1/3),9,42,78% (7/9),64% (60/94),31% (31/99),47% (91/193),3,2,73% (11/15),7% (1/15),40% (12/30),"['4', '3']",[],[],[],[],1.86
07.07.,Michalski D.,2,,,,,,1,4,52%,74% (25/34),66% (21/32),50% (2/4),38% (16/42),48% (21/44),30% (3/10),9,20,43% (3/7),70% (46/66),43% (37/86),55% (83/152),8,0,82% (9/11),27% (3/11),55% (12/22),"['4', '5']","['3', '3', '6', '4']",[],[],[],1.55
07.07.,Pecci A.,0,,,,,,4,3,49%,62% (26/42),52% (23/44),70% (7/10),26% (9/34),34% (11/32),50% (2/4),35,62,42% (5/12),57% (49/86),30% (20/66),45% (69/152),2,2,73% (8/11),18% (2/11),45% (10/22),"['5', '3']","['3', '2']",[],[],[],2.36
06.07.,Pecci A.,2,,,,,,0,2,52%,79% (19/24),59% (13/22),100% (2/2),56% (14/25),64% (9/14),56% (5/9),10,16,75% (3/4),74% (31/42),58% (22/38),66% (53/80),8,0,88% (7/8),71% (5/7),80% (12/15),"['1', '1', '4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],1.93
06.07.,Sakellaridis S.,0,,,,,,1,1,64%,44% (11/25),36% (5/14),44% (4/9),21% (5/24),41% (9/22),0% (0/2),7,28,60% (3/5),42% (16/38),26% (11/42),34% (27/80),2,0,29% (2/7),13% (1/8),20% (3/15),"['1', '0']",[],[],[],[],1.80
29.06.,Ferrari G.,2,,,,,,"['1', '2']",[],[],[],[],1.95
29.06.,Pecci A.,1,,,,,,"['2', '0', '6', '4']",[],[],[],[],1.76
28.06.,Pecci A.,2,,,,,,"['2', '1', '4', '1', '6', '1']","['1', '1', '3', '3', '5', '5', '7', '5']",[],[],[],1.50
28.06.,Donald M.,0,,,,,,[],"['1', '0', '2', '1', '4', '3']",[],[],[],2.44
27.06.,Pecci A.,2,,,,,,[],"['1', '0', '3', '0', '4', '1']",[],[],[],2.56
27.06.,Rottgering M.,0,,,,,,[],"['1', '3']",[],[],[],1.46
26.06.,Pecci A.,2,,,,,,"['1', '0', '3', '0', '5', '0']",[],"['3', '3', '5', '3']",[],[],2.22
26.06.,Mazza M.,1,,,,,,[],"['2', '0', '5', '1']","['2', '1']",[],[],1.60
25.06.,Pecci A.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '5', '2']",[],[],[],1.01
25.06.,Borrelli L.,0,,,,,,[],[],[],[],[],10.50
21.06.,Mazza M.,1,,,,,,[],[],"['1', '0', '3', '0']",[],[],1.69
21.06.,Pecci A.,1,,,,,,[],[],[],[],[],2.08
20.06.,Pecci A.,2,,,,,,"['2', '1']","['1', '2', '5', '4']",[],[],[],2.03
20.06.,Picchione A.,0,,,,,,[],"['2', '0']",[],[],[],1.70
19.06.,Pecci A.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.41
19.06.,Catini N.,0,,,,,,"['3', '5']",[],[],[],[],2.73
17.06.,Pecci A.,2,,,,,,"['2', '0', '6', '4']","['2', '0', '5', '1']",[],[],[],1.44
17.06.,Baroni N.,0,,,,,,"['1', '2']","['2', '5']",[],[],[],2.62
08.06.,Marti Pujolras A.,2,,,,,,1,5,72%,79% (56/71),52% (14/27),100% (4/4),31% (18/58),46% (17/37),43% (3/7),71% (70/98),37% (35/95),54% (105/193),7,0,100% (15/15),21% (3/14),62% (18/29),"['3', '1']",[],"['2', '0', '6', '2']",[],[],1.45
08.06.,Pecci A.,1,,,,,,4,3,61%,69% (40/58),54% (20/37),57% (4/7),21% (15/71),48% (13/27),0% (0/4),63% (60/95),29% (28/98),46% (88/193),3,2,79% (11/14),0% (0/15),38% (11/29),[],[],[],[],[],2.63
06.06.,Prechtel S.,2,,,,,,"['2', '1', '5', '2']","['2', '1']",[],[],[],2.89
06.06.,Pecci A.,0,,,,,,"['3', '5']",[],[],[],[],1.37
05.06.,Pecci A.,2,,,,,,"['1', '1', '5', '3']","['2', '1', '4', '1', '6', '3']",[],[],[],1.37
05.06.,Ujvary M.,0,,,,,,"['1', '0']","['3', '5']",[],[],[],2.89
04.06.,Pecci A.,2,,,,,,[],"['2', '1', '4', '1']",[],[],[],1.13
04.06.,Schlagenhauf N.,0,,,,,,[],[],[],[],[],5.05
03.06.,Pecci A.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['4', '2', '6', '2']",[],[],[],-
03.06.,Mantach K.,0,,,,,,[],[],[],[],[],-
22.05.,Forti F.,2,,,,,,"['2', '0', '3', '1', '6', '2']","['5', '3']",[],[],[],1.73
22.05.,Pecci A.,0,,,,,,"['1', '2']",[],[],[],[],1.99
21.05.,Pecci A.,2,,,,,,"['1', '2', '6', '5']",[],"['1', '1', '3', '1', '6', '2']",[],[],2.22
21.05.,Echargui M.,1,,,,,,"['2', '0']","['3', '1']","['1', '0']",[],[],1.60
09.04.,Carraro L.,2,,,,,,"['2', '0']","['2', '1', '4', '1']",[],[],[],4.62
09.04.,Pecci A.,0,,,,,,[],[],[],[],[],1.17
08.04.,Pecci A.,2,,,,,,"['6', '4']","['2', '0', '3', '1', '5', '1']",[],[],[],1.05
08.04.,Mesaglio M.,0,,,,,,[],"['1', '2']",[],[],[],8.00
