Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,166/120,93/69,23/23,45/27,-,5/1
2024,25/23,13/11,4/8,8/4,-,-
2023,50/28,18/13,11/4,21/11,-,-
2022,25/21,13/14,-,7/6,-,5/1
2021,38/27,28/20,1/2,9/5,-,-
2020,9/5,7/2,2/3,-,-,-
2019,13/10,10/6,3/4,-,-,-
2018,2/3,-,2/2,0/1,-,-
2017,4/3,4/3,-,-,-,-
