Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,203/101,26/15,122/50,19/14,28/18,8/4
2024,9/8,3/2,0/3,-,6/3,-
2023,15/16,2/3,9/9,-,4/4,-
2022,20/13,7/4,7/5,-,5/3,1/1
2021,17/12,2/1,14/8,-,1/3,-
2019,48/7,1/0,45/5,0/2,-,2/0
2018,43/18,3/2,24/8,10/4,6/2,0/2
2017,32/18,8/3,10/6,3/5,6/3,5/1
2016,15/6,-,9/4,6/2,-,-
2015,4/3,-,4/2,0/1,-,-
